
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE08 front suspension                              

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
    20.00   -28.00    28.13   -83.69   120.21    -8.51    -5.80    -2.94     0.35     2.08    19.50   -27.50  1105.74   123.38
    20.00   -30.00    29.08   -83.84   121.04    -8.51    -5.57    -2.94     0.48     2.17    19.50   -29.48  1105.74    87.95
    20.00   -32.00    30.02   -83.99   121.87    -8.51    -5.34    -2.94     0.60     2.25    19.50   -31.45  1105.74    52.84
    20.00   -34.00    30.95   -84.13   122.71    -8.51    -5.10    -2.94     0.72     2.34    19.50   -33.43  1105.74    18.01
    20.00   -36.00    31.42   -84.21   123.14    -8.51    -4.98    -2.94     0.79     2.39    19.50   -34.45  1105.74     0.00
    22.00     0.00    14.46   -81.10   108.13    -8.52    -8.00    -3.09    -1.50     0.95    21.45     0.00  1148.49   668.47
    22.00     2.00    13.25   -80.91   107.34    -8.52    -8.09    -3.09    -1.64     0.86    21.45     1.96  1148.49   711.19
    22.00     4.00    12.02   -80.73   106.55    -8.52    -8.17    -3.09    -1.78     0.78    21.45     3.91  1148.49   754.33
    22.00     6.00    10.77   -80.54   105.76    -8.52    -8.24    -3.09    -1.92     0.69    21.45     5.86  1148.49   797.84
    22.00     8.00     9.50   -80.34   104.98    -8.52    -8.30    -3.09    -2.07     0.60    21.45     7.81  1148.49   841.67
    22.00    10.00     8.21   -80.14   104.20    -8.52    -8.36    -3.09    -2.21     0.52    21.45     9.76  1148.49   885.74
    22.00    12.00     6.90   -79.94   103.42    -8.52    -8.40    -3.09    -2.35     0.43    21.45    11.71  1148.49   929.96
    22.00    14.00     5.56   -79.74   102.64    -8.52    -8.44    -3.09    -2.50     0.35    21.45    13.66  1148.49   974.22
    22.00    16.00     4.21   -79.53   101.87    -8.52    -8.47    -3.09    -2.65     0.26    21.45    15.61  1148.49  1018.39
    22.00    18.00     2.83   -79.32   101.10    -8.52    -8.50    -3.09    -2.80     0.17    21.45    17.55  1148.49  1062.29
    22.00    20.00     1.43   -79.11   100.34    -8.52    -8.51    -3.09    -2.94     0.09    21.45    19.50  1148.49  1105.74
    22.00    22.00     0.00   -78.89    99.57    -8.52    -8.52    -3.09    -3.09     0.00    21.45    21.45  1148.49  1148.49
    22.00    24.00    -1.45   -78.67    98.81    -8.52    -8.53    -3.09    -3.25    -0.09    21.45    23.39  1148.49  1190.26
    22.00    26.00    -2.93   -78.44    98.06    -8.52    -8.54    -3.09    -3.40    -0.17    21.45    25.34  1148.49  1230.68
    22.00    28.00    -4.43   -78.21    97.30    -8.52    -8.54    -3.09    -3.55    -0.26    21.45    27.29  1148.49  1269.34
    22.00    30.00    -5.97   -77.98    96.55    -8.52    -8.55    -3.09    -3.71    -0.35    21.45    29.23  1148.49  1305.70
    22.00    32.00    -7.53   -77.74    95.80    -8.52    -8.55    -3.09    -3.86    -0.43    21.45    31.18  1148.49  1339.10
    22.00    34.00    -9.12   -77.50    95.06    -8.52    -8.57    -3.09    -4.02    -0.52    21.45    33.14  1148.49  1368.75
    22.00    36.00   -10.74   -77.25    94.31    -8.52    -8.60    -3.09    -4.18    -0.61    21.45    35.09  1148.49  1393.61
    22.00    38.00   -12.40   -76.99    93.57    -8.52    -8.64    -3.09    -4.34    -0.69    21.45    37.06  1148.49  1412.41
    22.00     0.00    14.46   -81.10   108.13    -8.52    -8.00    -3.09    -1.50     0.95    21.45     0.00  1148.49   668.47
    22.00    -2.00    15.65   -81.28   108.93    -8.52    -7.90    -3.09    -1.36     1.04    21.45    -1.96  1148.49   626.21
    22.00    -4.00    16.82   -81.46   109.73    -8.52    -7.79    -3.09    -1.22     1.12    21.45    -3.91  1148.49   584.44
    22.00    -6.00    17.97   -81.64   110.53    -8.52    -7.68    -3.09    -1.09     1.21    21.45    -5.87  1148.49   543.18
    22.00    -8.00    19.10   -81.81   111.33    -8.52    -7.55    -3.09    -0.95     1.30    21.45    -7.83  1148.49   502.44
    22.00   -10.00    20.22   -81.98   112.14    -8.52    -7.41    -3.09    -0.82     1.38    21.45    -9.80  1148.49   462.24
    22.00   -12.00    21.32   -82.15   112.95    -8.52    -7.27    -3.09    -0.68     1.47    21.45   -11.76  1148.49   422.57
    22.00   -14.00    22.40   -82.31   113.76    -8.52    -7.12    -3.09    -0.55     1.56    21.45   -13.72  1148.49   383.43
    22.00   -16.00    23.46   -82.48   114.58    -8.52    -6.95    -3.09    -0.42     1.64    21.45   -15.69  1148.49   344.82
    22.00   -18.00    24.51   -82.64   115.40    -8.52    -6.78    -3.09    -0.29     1.73    21.45   -17.65  1148.49   306.73
    22.00   -20.00    25.54   -82.79   116.22    -8.52    -6.60    -3.09    -0.16     1.82    21.45   -19.62  1148.49   269.14
    22.00   -22.00    26.56   -82.95   117.04    -8.52    -6.41    -3.09    -0.03     1.90    21.45   -21.59  1148.49   232.03
    22.00   -24.00    27.56   -83.10   117.87    -8.52    -6.22    -3.09     0.10     1.99    21.45   -23.56  1148.49   195.39
    22.00   -26.00    28.54   -83.25   118.70    -8.52    -6.01    -3.09     0.23     2.08    21.45   -25.53  1148.49   159.18
    22.00   -28.00    29.51   -83.40   119.53    -8.52    -5.80    -3.09     0.35     2.16    21.45   -27.50  1148.49   123.38
    22.00   -30.00    30.46   -83.54   120.36    -8.52    -5.57    -3.09     0.48     2.25    21.45   -29.48  1148.49    87.95
    22.00   -32.00    31.40   -83.69   121.19    -8.52    -5.34    -3.09     0.60     2.34    21.45   -31.45  1148.49    52.84
    22.00   -34.00    32.32   -83.83   122.03    -8.52    -5.10    -3.09     0.72     2.43    21.45   -33.43  1148.49    18.01
    22.00   -36.00    32.80   -83.90   122.47    -8.52    -4.98    -3.09     0.79     2.47    21.45   -34.45  1148.49     0.00
    24.00     0.00    15.90   -80.84   107.41    -8.53    -8.00    -3.25    -1.50     1.04    23.39     0.00  1190.26   668.47
    24.00     2.00    14.69   -80.66   106.61    -8.53    -8.09    -3.25    -1.64     0.95    23.39     1.96  1190.26   711.19
    24.00     4.00    13.46   -80.47   105.82    -8.53    -8.17    -3.25    -1.78     0.86    23.39     3.91  1190.26   754.33
    24.00     6.00    12.21   -80.29   105.03    -8.53    -8.24    -3.25    -1.92     0.78    23.39     5.86  1190.26   797.84
    24.00     8.00    10.95   -80.10   104.24    -8.53    -8.30    -3.25    -2.07     0.69    23.39     7.81  1190.26   841.67
    24.00    10.00     9.66   -79.90   103.46    -8.53    -8.36    -3.25    -2.21     0.60    23.39     9.76  1190.26   885.74
    24.00    12.00     8.35   -79.70   102.68    -8.53    -8.40    -3.25    -2.35     0.52    23.39    11.71  1190.26   929.96
    24.00    14.00     7.01   -79.50   101.90    -8.53    -8.44    -3.25    -2.50     0.43    23.39    13.66  1190.26   974.22
    24.00    16.00     5.66   -79.30   101.12    -8.53    -8.47    -3.25    -2.65     0.35    23.39    15.61  1190.26  1018.39
    24.00    18.00     4.28   -79.09   100.35    -8.53    -8.50    -3.25    -2.80     0.26    23.39    17.55  1190.26  1062.29
    24.00    20.00     2.88   -78.88    99.58    -8.53    -8.51    -3.25    -2.94     0.17    23.39    19.50  1190.26  1105.74
    24.00    22.00     1.45   -78.67    98.81    -8.53    -8.52    -3.25    -3.09     0.09    23.39    21.45  1190.26  1148.49
    24.00    24.00     0.00   -78.45    98.05    -8.53    -8.53    -3.25    -3.25     0.00    23.39    23.39  1190.26  1190.26
    24.00    26.00    -1.48   -78.23    97.29    -8.53    -8.54    -3.25    -3.40    -0.09    23.39    25.34  1190.26  1230.68
    24.00    28.00    -2.98   -78.00    96.53    -8.53    -8.54    -3.25    -3.55    -0.17    23.39    27.29  1190.26  1269.34
    24.00    30.00    -4.51   -77.77    95.78    -8.53    -8.55    -3.25    -3.71    -0.26    23.39    29.23  1190.26  1305.70
    24.00    32.00    -6.08   -77.54    95.03    -8.53    -8.55    -3.25    -3.86    -0.35    23.39    31.18  1190.26  1339.10
    24.00    34.00    -7.67   -77.30    94.27    -8.53    -8.57    -3.25    -4.02    -0.43    23.39    33.14  1190.26  1368.75
    24.00    36.00    -9.29   -77.05    93.53    -8.53    -8.60    -3.25    -4.18    -0.52    23.39    35.09  1190.26  1393.61
    24.00    38.00   -10.95   -76.80    92.78    -8.53    -8.64    -3.25    -4.34    -0.61    23.39    37.06  1190.26  1412.41
    24.00     0.00    15.90   -80.84   107.41    -8.53    -8.00    -3.25    -1.50     1.04    23.39     0.00  1190.26   668.47
    24.00    -2.00    17.08   -81.02   108.21    -8.53    -7.90    -3.25    -1.36     1.12    23.39    -1.96  1190.26   626.21
    24.00    -4.00    18.25   -81.19   109.01    -8.53    -7.79    -3.25    -1.22     1.21    23.39    -3.91  1190.26   584.44
    24.00    -6.00    19.40   -81.37   109.82    -8.53    -7.68    -3.25    -1.09     1.30    23.39    -5.87  1190.26   543.18
    24.00    -8.00    20.53   -81.54   110.62    -8.53    -7.55    -3.25    -0.95     1.38    23.39    -7.83  1190.26   502.44
    24.00   -10.00    21.65   -81.71   111.43    -8.53    -7.41    -3.25    -0.82     1.47    23.39    -9.80  1190.26   462.24
    24.00   -12.00    22.74   -81.87   112.25    -8.53    -7.27    -3.25    -0.68     1.56    23.39   -11.76  1190.26   422.57
    24.00   -14.00    23.82   -82.03   113.06    -8.53    -7.12    -3.25    -0.55     1.64    23.39   -13.72  1190.26   383.43
    24.00   -16.00    24.88   -82.19   113.88    -8.53    -6.95    -3.25    -0.42     1.73    23.39   -15.69  1190.26   344.82
    24.00   -18.00    25.93   -82.35   114.70    -8.53    -6.78    -3.25    -0.29     1.82    23.39   -17.65  1190.26   306.73
    24.00   -20.00    26.96   -82.50   115.53    -8.53    -6.60    -3.25    -0.16     1.90    23.39   -19.62  1190.26   269.14
    24.00   -22.00    27.97   -82.66   116.35    -8.53    -6.41    -3.25    -0.03     1.99    23.39   -21.59  1190.26   232.03
    24.00   -24.00    28.96   -82.81   117.18    -8.53    -6.22    -3.25     0.10     2.08    23.39   -23.56  1190.26   195.39
    24.00   -26.00    29.94   -82.95   118.01    -8.53    -6.01    -3.25     0.23     2.16    23.39   -25.53  1190.26   159.18
    24.00   -28.00    30.91   -83.10   118.84    -8.53    -5.80    -3.25     0.35     2.25    23.39   -27.50  1190.26   123.38
    24.00   -30.00    31.86   -83.24   119.68    -8.53    -5.57    -3.25     0.48     2.34    23.39   -29.48  1190.26    87.95
    24.00   -32.00    32.79   -83.38   120.52    -8.53    -5.34    -3.25     0.60     2.43    23.39   -31.45  1190.26    52.84
    24.00   -34.00    33.71   -83.52   121.36    -8.53    -5.10    -3.25     0.72     2.51    23.39   -33.43  1190.26    18.01
    24.00   -36.00    34.19   -83.59   121.79    -8.53    -4.98    -3.25     0.79     2.56    23.39   -34.45  1190.26     0.00
    26.00     0.00    17.36   -80.58   106.69    -8.54    -8.00    -3.40    -1.50     1.12    25.34     0.00  1230.68   668.47
    26.00     2.00    16.15   -80.40   105.89    -8.54    -8.09    -3.40    -1.64     1.04    25.34     1.96  1230.68   711.19
    26.00     4.00    14.93   -80.22   105.09    -8.54    -8.17    -3.40    -1.78     0.95    25.34     3.91  1230.68   754.33
    26.00     6.00    13.68   -80.03   104.30    -8.54    -8.24    -3.40    -1.92     0.86    25.34     5.86  1230.68   797.84
    26.00     8.00    12.42   -79.85   103.51    -8.54    -8.30    -3.40    -2.07     0.78    25.34     7.81  1230.68   841.67
    26.00    10.00    11.13   -79.66   102.72    -8.54    -8.36    -3.40    -2.21     0.69    25.34     9.76  1230.68   885.74
    26.00    12.00     9.82   -79.46   101.94    -8.54    -8.40    -3.40    -2.35     0.60    25.34    11.71  1230.68   929.96
    26.00    14.00     8.49   -79.26   101.16    -8.54    -8.44    -3.40    -2.50     0.52    25.34    13.66  1230.68   974.22
    26.00    16.00     7.13   -79.06   100.38    -8.54    -8.47    -3.40    -2.65     0.43    25.34    15.61  1230.68  1018.39
    26.00    18.00     5.76   -78.86    99.60    -8.54    -8.50    -3.40    -2.80     0.35    25.34    17.55  1230.68  1062.29
    26.00    20.00     4.36   -78.65    98.83    -8.54    -8.51    -3.40    -2.94     0.26    25.34    19.50  1230.68  1105.74
    26.00    22.00     2.93   -78.44    98.06    -8.54    -8.52    -3.40    -3.09     0.17    25.34    21.45  1230.68  1148.49
    26.00    24.00     1.48   -78.23    97.29    -8.54    -8.53    -3.40    -3.25     0.09    25.34    23.39  1230.68  1190.26
    26.00    26.00     0.00   -78.01    96.53    -8.54    -8.54    -3.40    -3.40     0.00    25.34    25.34  1230.68  1230.68
    26.00    28.00    -1.50   -77.79    95.77    -8.54    -8.54    -3.40    -3.55    -0.09    25.34    27.29  1230.68  1269.34
    26.00    30.00    -3.04   -77.56    95.01    -8.54    -8.55    -3.40    -3.71    -0.17    25.34    29.23  1230.68  1305.70
    26.00    32.00    -4.60   -77.33    94.25    -8.54    -8.55    -3.40    -3.86    -0.26    25.34    31.18  1230.68  1339.10
    26.00    34.00    -6.19   -77.09    93.50    -8.54    -8.57    -3.40    -4.02    -0.35    25.34    33.14  1230.68  1368.75
    26.00    36.00    -7.82   -76.85    92.74    -8.54    -8.60    -3.40    -4.18    -0.43    25.34    35.09  1230.68  1393.61
    26.00    38.00    -9.48   -76.61    91.99    -8.54    -8.64    -3.40    -4.34    -0.52    25.34    37.06  1230.68  1412.41
    26.00     0.00    17.36   -80.58   106.69    -8.54    -8.00    -3.40    -1.50     1.12    25.34     0.00  1230.68   668.47
    26.00    -2.00    18.54   -80.75   107.49    -8.54    -7.90    -3.40    -1.36     1.21    25.34    -1.96  1230.68   626.21
    26.00    -4.00    19.71   -80.93   108.30    -8.54    -7.79    -3.40    -1.22     1.30    25.34    -3.91  1230.68   584.44
    26.00    -6.00    20.86   -81.10   109.11    -8.54    -7.68    -3.40    -1.09     1.38    25.34    -5.87  1230.68   543.18
    26.00    -8.00    21.99   -81.26   109.92    -8.54    -7.55    -3.40    -0.95     1.47    25.34    -7.83  1230.68   502.44
    26.00   -10.00    23.10   -81.43   110.73    -8.54    -7.41    -3.40    -0.82     1.55    25.34    -9.80  1230.68   462.24
    26.00   -12.00    24.19   -81.59   111.55    -8.54    -7.27    -3.40    -0.68     1.64    25.34   -11.76  1230.68   422.57
    26.00   -14.00    25.27   -81.75   112.36    -8.54    -7.12    -3.40    -0.55     1.73    25.34   -13.72  1230.68   383.43
    26.00   -16.00    26.33   -81.90   113.19    -8.54    -6.95    -3.40    -0.42     1.82    25.34   -15.69  1230.68   344.82
    26.00   -18.00    27.37   -82.06   114.01    -8.54    -6.78    -3.40    -0.29     1.90    25.34   -17.65  1230.68   306.73
    26.00   -20.00    28.39   -82.21   114.84    -8.54    -6.60    -3.40    -0.16     1.99    25.34   -19.62  1230.68   269.14
    26.00   -22.00    29.40   -82.36   115.67    -8.54    -6.41    -3.40    -0.03     2.08    25.34   -21.59  1230.68   232.03
    26.00   -24.00    30.39   -82.51   116.50    -8.54    -6.22    -3.40     0.10     2.16    25.34   -23.56  1230.68   195.39
    26.00   -26.00    31.37   -82.65   117.33    -8.54    -6.01    -3.40     0.23     2.25    25.34   -25.53  1230.68   159.18
    26.00   -28.00    32.33   -82.79   118.17    -8.54    -5.80    -3.40     0.35     2.34    25.34   -27.50  1230.68   123.38
    26.00   -30.00    33.28   -82.93   119.00    -8.54    -5.57    -3.40     0.48     2.42    25.34   -29.48  1230.68    87.95
    26.00   -32.00    34.21   -83.07   119.84    -8.54    -5.34    -3.40     0.60     2.51    25.34   -31.45  1230.68    52.84
    26.00   -34.00    35.12   -83.21   120.69    -8.54    -5.10    -3.40     0.72     2.60    25.34   -33.43  1230.68    18.01
    26.00   -36.00    35.59   -83.28   121.13    -8.54    -4.98    -3.40     0.79     2.64    25.34   -34.45  1230.68     0.00
    28.00     0.00    18.85   -80.31   105.97    -8.54    -8.00    -3.55    -1.50     1.21    27.29     0.00  1269.34   668.47
    28.00     2.00    17.64   -80.14   105.17    -8.54    -8.09    -3.55    -1.64     1.12    27.29     1.96  1269.34   711.19
    28.00     4.00    16.42   -79.96   104.37    -8.54    -8.17    -3.55    -1.78     1.04    27.29     3.91  1269.34   754.33
    28.00     6.00    15.18   -79.78   103.57    -8.54    -8.24    -3.55    -1.92     0.95    27.29     5.86  1269.34   797.84
    28.00     8.00    13.91   -79.59   102.78    -8.54    -8.30    -3.55    -2.07     0.86    27.29     7.81  1269.34   841.67
    28.00    10.00    12.63   -79.40   101.99    -8.54    -8.36    -3.55    -2.21     0.78    27.29     9.76  1269.34   885.74
    28.00    12.00    11.32   -79.21   101.20    -8.54    -8.40    -3.55    -2.35     0.69    27.29    11.71  1269.34   929.96
    28.00    14.00     9.99   -79.02   100.41    -8.54    -8.44    -3.55    -2.50     0.60    27.29    13.66  1269.34   974.22
    28.00    16.00     8.64   -78.82    99.63    -8.54    -8.47    -3.55    -2.65     0.52    27.29    15.61  1269.34  1018.39
    28.00    18.00     7.26   -78.62    98.85    -8.54    -8.50    -3.55    -2.80     0.43    27.29    17.55  1269.34  1062.29
    28.00    20.00     5.86   -78.42    98.08    -8.54    -8.51    -3.55    -2.94     0.35    27.29    19.50  1269.34  1105.74
    28.00    22.00     4.43   -78.21    97.30    -8.54    -8.52    -3.55    -3.09     0.26    27.29    21.45  1269.34  1148.49
    28.00    24.00     2.98   -78.00    96.53    -8.54    -8.53    -3.55    -3.25     0.17    27.29    23.39  1269.34  1190.26
    28.00    26.00     1.50   -77.79    95.77    -8.54    -8.54    -3.55    -3.40     0.09    27.29    25.34  1269.34  1230.68
    28.00    28.00     0.00   -77.57    95.00    -8.54    -8.54    -3.55    -3.55     0.00    27.29    27.29  1269.34  1269.34
    28.00    30.00    -1.53   -77.34    94.24    -8.54    -8.55    -3.55    -3.71    -0.09    27.29    29.23  1269.34  1305.70
    28.00    32.00    -3.10   -77.12    93.48    -8.54    -8.55    -3.55    -3.86    -0.17    27.29    31.18  1269.34  1339.10
    28.00    34.00    -4.69   -76.88    92.72    -8.54    -8.57    -3.55    -4.02    -0.26    27.29    33.14  1269.34  1368.75
    28.00    36.00    -6.32   -76.65    91.96    -8.54    -8.60    -3.55    -4.18    -0.35    27.29    35.09  1269.34  1393.61
    28.00    38.00    -7.98   -76.40    91.21    -8.54    -8.64    -3.55    -4.34    -0.43    27.29    37.06  1269.34  1412.41
    28.00     0.00    18.85   -80.31   105.97    -8.54    -8.00    -3.55    -1.50     1.21    27.29     0.00  1269.34   668.47
    28.00    -2.00    20.03   -80.48   106.78    -8.54    -7.90    -3.55    -1.36     1.29    27.29    -1.96  1269.34   626.21
    28.00    -4.00    21.19   -80.65   107.59    -8.54    -7.79    -3.55    -1.22     1.38    27.29    -3.91  1269.34   584.44
    28.00    -6.00    22.34   -80.82   108.40    -8.54    -7.68    -3.55    -1.09     1.47    27.29    -5.87  1269.34   543.18
    28.00    -8.00    23.47   -80.98   109.21    -8.54    -7.55    -3.55    -0.95     1.55    27.29    -7.83  1269.34   502.44
    28.00   -10.00    24.57   -81.14   110.03    -8.54    -7.41    -3.55    -0.82     1.64    27.29    -9.80  1269.34   462.24
    28.00   -12.00    25.66   -81.30   110.85    -8.54    -7.27    -3.55    -0.68     1.73    27.29   -11.76  1269.34   422.57
    28.00   -14.00    26.74   -81.46   111.67    -8.54    -7.12    -3.55    -0.55     1.81    27.29   -13.72  1269.34   383.43
    28.00   -16.00    27.79   -81.61   112.49    -8.54    -6.95    -3.55    -0.42     1.90    27.29   -15.69  1269.34   344.82
    28.00   -18.00    28.83   -81.76   113.32    -8.54    -6.78    -3.55    -0.29     1.99    27.29   -17.65  1269.34   306.73
    28.00   -20.00    29.85   -81.91   114.15    -8.54    -6.60    -3.55    -0.16     2.08    27.29   -19.62  1269.34   269.14
    28.00   -22.00    30.86   -82.06   114.98    -8.54    -6.41    -3.55    -0.03     2.16    27.29   -21.59  1269.34   232.03
    28.00   -24.00    31.85   -82.20   115.82    -8.54    -6.22    -3.55     0.10     2.25    27.29   -23.56  1269.34   195.39
    28.00   -26.00    32.82   -82.34   116.65    -8.54    -6.01    -3.55     0.23     2.34    27.29   -25.53  1269.34   159.18
    28.00   -28.00    33.78   -82.48   117.49    -8.54    -5.80    -3.55     0.35     2.42    27.29   -27.50  1269.34   123.38
    28.00   -30.00    34.72   -82.62   118.33    -8.54    -5.57    -3.55     0.48     2.51    27.29   -29.48  1269.34    87.95
    28.00   -32.00    35.65   -82.76   119.18    -8.54    -5.34    -3.55     0.60     2.60    27.29   -31.45  1269.34    52.84
    28.00   -34.00    36.56   -82.89   120.02    -8.54    -5.10    -3.55     0.72     2.69    27.29   -33.43  1269.34    18.01
    28.00   -36.00    37.03   -82.96   120.46    -8.54    -4.98    -3.55     0.79     2.73    27.29   -34.45  1269.34     0.00
    30.00     0.00    20.36   -80.04   105.26    -8.55    -8.00    -3.71    -1.50     1.29    29.23     0.00  1305.70   668.47
    30.00     2.00    19.16   -79.87   104.45    -8.55    -8.09    -3.71    -1.64     1.21    29.23     1.96  1305.70   711.19
    30.00     4.00    17.94   -79.69   103.65    -8.55    -8.17    -3.71    -1.78     1.12    29.23     3.91  1305.70   754.33
    30.00     6.00    16.70   -79.51   102.85    -8.55    -8.24    -3.71    -1.92     1.04    29.23     5.86  1305.70   797.84
    30.00     8.00    15.43   -79.33   102.05    -8.55    -8.30    -3.71    -2.07     0.95    29.23     7.81  1305.70   841.67
    30.00    10.00    14.15   -79.15   101.26    -8.55    -8.36    -3.71    -2.21     0.86    29.23     9.76  1305.70   885.74
    30.00    12.00    12.84   -78.96   100.47    -8.55    -8.40    -3.71    -2.35     0.78    29.23    11.71  1305.70   929.96
    30.00    14.00    11.52   -78.77    99.68    -8.55    -8.44    -3.71    -2.50     0.69    29.23    13.66  1305.70   974.22
    30.00    16.00    10.16   -78.58    98.89    -8.55    -8.47    -3.71    -2.65     0.60    29.23    15.61  1305.70  1018.39
    30.00    18.00     8.79   -78.38    98.11    -8.55    -8.50    -3.71    -2.80     0.52    29.23    17.55  1305.70  1062.29
    30.00    20.00     7.39   -78.18    97.33    -8.55    -8.51    -3.71    -2.94     0.43    29.23    19.50  1305.70  1105.74
    30.00    22.00     5.97   -77.98    96.55    -8.55    -8.52    -3.71    -3.09     0.35    29.23    21.45  1305.70  1148.49
    30.00    24.00     4.51   -77.77    95.78    -8.55    -8.53    -3.71    -3.25     0.26    29.23    23.39  1305.70  1190.26
    30.00    26.00     3.04   -77.56    95.01    -8.55    -8.54    -3.71    -3.40     0.17    29.23    25.34  1305.70  1230.68
    30.00    28.00     1.53   -77.34    94.24    -8.55    -8.54    -3.71    -3.55     0.09    29.23    27.29  1305.70  1269.34
    30.00    30.00     0.00   -77.12    93.47    -8.55    -8.55    -3.71    -3.71     0.00    29.23    29.23  1305.70  1305.70
    30.00    32.00    -1.56   -76.90    92.71    -8.55    -8.55    -3.71    -3.86    -0.09    29.23    31.18  1305.70  1339.10
    30.00    34.00    -3.16   -76.67    91.95    -8.55    -8.57    -3.71    -4.02    -0.17    29.23    33.14  1305.70  1368.75
    30.00    36.00    -4.79   -76.44    91.19    -8.55    -8.60    -3.71    -4.18    -0.26    29.23    35.09  1305.70  1393.61
    30.00    38.00    -6.45   -76.20    90.43    -8.55    -8.64    -3.71    -4.34    -0.35    29.23    37.06  1305.70  1412.41
    30.00     0.00    20.36   -80.04   105.26    -8.55    -8.00    -3.71    -1.50     1.29    29.23     0.00  1305.70   668.47
    30.00    -2.00    21.54   -80.21   106.07    -8.55    -7.90    -3.71    -1.36     1.38    29.23    -1.96  1305.70   626.21
    30.00    -4.00    22.70   -80.37   106.88    -8.55    -7.79    -3.71    -1.22     1.47    29.23    -3.91  1305.70   584.44
    30.00    -6.00    23.84   -80.54   107.69    -8.55    -7.68    -3.71    -1.09     1.55    29.23    -5.87  1305.70   543.18
    30.00    -8.00    24.97   -80.70   108.51    -8.55    -7.55    -3.71    -0.95     1.64    29.23    -7.83  1305.70   502.44
    30.00   -10.00    26.07   -80.86   109.33    -8.55    -7.41    -3.71    -0.82     1.73    29.23    -9.80  1305.70   462.24
    30.00   -12.00    27.16   -81.01   110.15    -8.55    -7.27    -3.71    -0.68     1.81    29.23   -11.76  1305.70   422.57
    30.00   -14.00    28.23   -81.17   110.98    -8.55    -7.12    -3.71    -0.55     1.90    29.23   -13.72  1305.70   383.43
    30.00   -16.00    29.28   -81.32   111.80    -8.55    -6.95    -3.71    -0.42     1.99    29.23   -15.69  1305.70   344.82
    30.00   -18.00    30.32   -81.46   112.63    -8.55    -6.78    -3.71    -0.29     2.08    29.23   -17.65  1305.70   306.73
    30.00   -20.00    31.33   -81.61   113.47    -8.55    -6.60    -3.71    -0.16     2.16    29.23   -19.62  1305.70   269.14
    30.00   -22.00    32.33   -81.75   114.30    -8.55    -6.41    -3.71    -0.03     2.25    29.23   -21.59  1305.70   232.03
    30.00   -24.00    33.32   -81.89   115.14    -8.55    -6.22    -3.71     0.10     2.34    29.23   -23.56  1305.70   195.39
    30.00   -26.00    34.29   -82.03   115.98    -8.55    -6.01    -3.71     0.23     2.42    29.23   -25.53  1305.70   159.18
    30.00   -28.00    35.24   -82.17   116.82    -8.55    -5.80    -3.71     0.35     2.51    29.23   -27.50  1305.70   123.38
    30.00   -30.00    36.18   -82.30   117.66    -8.55    -5.57    -3.71     0.48     2.60    29.23   -29.48  1305.70    87.95
    30.00   -32.00    37.10   -82.44   118.51    -8.55    -5.34    -3.71     0.60     2.68    29.23   -31.45  1305.70    52.84
    30.00   -34.00    38.01   -82.57   119.36    -8.55    -5.10    -3.71     0.72     2.77    29.23   -33.43  1305.70    18.01
    30.00   -36.00    38.48   -82.63   119.80    -8.55    -4.98    -3.71     0.79     2.82    29.23   -34.45  1305.70     0.00
    32.00     0.00    21.90   -79.76   104.55    -8.55    -8.00    -3.86    -1.50     1.38    31.18     0.00  1339.10   668.47
    32.00     2.00    20.70   -79.59   103.74    -8.55    -8.09    -3.86    -1.64     1.30    31.18     1.96  1339.10   711.19
    32.00     4.00    19.48   -79.42   102.93    -8.55    -8.17    -3.86    -1.78     1.21    31.18     3.91  1339.10   754.33
    32.00     6.00    18.24   -79.25   102.13    -8.55    -8.24    -3.86    -1.92     1.12    31.18     5.86  1339.10   797.84
    32.00     8.00    16.98   -79.07   101.33    -8.55    -8.30    -3.86    -2.07     1.04    31.18     7.81  1339.10   841.67
    32.00    10.00    15.70   -78.89   100.53    -8.55    -8.36    -3.86    -2.21     0.95    31.18     9.76  1339.10   885.74
    32.00    12.00    14.40   -78.71    99.73    -8.55    -8.40    -3.86    -2.35     0.86    31.18    11.71  1339.10   929.96
    32.00    14.00    13.07   -78.52    98.94    -8.55    -8.44    -3.86    -2.50     0.78    31.18    13.66  1339.10   974.22
    32.00    16.00    11.72   -78.33    98.15    -8.55    -8.47    -3.86    -2.65     0.69    31.18    15.61  1339.10  1018.39
    32.00    18.00    10.35   -78.14    97.37    -8.55    -8.50    -3.86    -2.80     0.60    31.18    17.55  1339.10  1062.29
    32.00    20.00     8.95   -77.94    96.58    -8.55    -8.51    -3.86    -2.94     0.52    31.18    19.50  1339.10  1105.74
    32.00    22.00     7.53   -77.74    95.80    -8.55    -8.52    -3.86    -3.09     0.43    31.18    21.45  1339.10  1148.49
    32.00    24.00     6.08   -77.54    95.03    -8.55    -8.53    -3.86    -3.25     0.35    31.18    23.39  1339.10  1190.26
