
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE06 rear suspension                               

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
    -4.00     0.00     3.41   -41.89   159.62    10.69    12.00    -1.02    -1.30    -0.15    -3.02     0.00   617.82   712.01
    -4.00    -2.00     1.70   -41.43   160.84    10.69    11.35    -1.02    -1.16    -0.07    -3.02    -1.51   617.82   664.79
    -4.00    -4.00     0.00   -40.97   162.05    10.69    10.69    -1.02    -1.02     0.00    -3.02    -3.02   617.82   617.82
    -4.00    -6.00    -1.68   -40.51   163.26    10.69    10.02    -1.02    -0.88     0.07    -3.02    -4.54   617.82   571.13
    -4.00    -8.00    -3.34   -40.06   164.47    10.69     9.34    -1.02    -0.74     0.15    -3.02    -6.06   617.82   524.72
    -4.00   -10.00    -4.98   -39.62   165.67    10.69     8.64    -1.02    -0.60     0.22    -3.02    -7.58   617.82   478.60
    -4.00   -12.00    -6.61   -39.18   166.87    10.69     7.93    -1.02    -0.45     0.29    -3.02    -9.11   617.82   432.78
    -4.00   -14.00    -8.22   -38.75   168.06    10.69     7.21    -1.02    -0.31     0.37    -3.02   -10.64   617.82   387.27
    -4.00   -16.00    -9.81   -38.31   169.26    10.69     6.48    -1.02    -0.17     0.44    -3.02   -12.18   617.82   342.07
    -4.00   -18.00   -11.39   -37.89   170.45    10.69     5.73    -1.02    -0.03     0.51    -3.02   -13.72   617.82   297.19
    -4.00   -20.00   -12.95   -37.47   171.64    10.69     4.98    -1.02     0.12     0.59    -3.02   -15.26   617.82   252.64
    -4.00   -22.00   -14.50   -37.05   172.82    10.69     4.21    -1.02     0.26     0.66    -3.02   -16.81   617.82   208.42
    -4.00   -24.00   -16.03   -36.63   174.00    10.69     3.42    -1.02     0.40     0.73    -3.02   -18.36   617.82   164.52
    -4.00   -26.00   -17.55   -36.22   175.18    10.69     2.63    -1.02     0.55     0.81    -3.02   -19.92   617.82   120.96
    -4.00   -28.00   -19.05   -35.82   176.36    10.69     1.82    -1.02     0.69     0.88    -3.02   -21.48   617.82    77.73
    -4.00   -30.00   -20.54   -35.41   177.53    10.69     1.00    -1.02     0.84     0.96    -3.02   -23.05   617.82    34.83
    -4.00   -32.00   -21.74   -35.09   178.49    10.69     0.31    -1.02     0.96     1.02    -3.02   -24.33   617.82     0.00
    -4.00   -34.00   -21.74   -35.09   178.49    10.69     0.31    -1.02     0.96     1.02    -3.02   -24.33   617.82     0.00
    -4.00   -36.00   -21.74   -35.09   178.49    10.69     0.31    -1.02     0.96     1.02    -3.02   -24.33   617.82     0.00
    -4.00   -38.00   -21.74   -35.09   178.49    10.69     0.31    -1.02     0.96     1.02    -3.02   -24.33   617.82     0.00
    -4.00   -40.00   -21.74   -35.09   178.49    10.69     0.31    -1.02     0.96     1.02    -3.02   -24.33   617.82     0.00
    -4.00   -42.00   -21.74   -35.09   178.49    10.69     0.31    -1.02     0.96     1.02    -3.02   -24.33   617.82     0.00
    -6.00     0.00     5.09   -41.45   160.81    10.02    12.00    -0.88    -1.30    -0.22    -4.54     0.00   571.13   712.01
    -6.00     2.00     6.82   -41.93   159.58    10.02    12.63    -0.88    -1.44    -0.29    -4.54     1.51   571.13   759.48
    -6.00     4.00     8.58   -42.41   158.35    10.02    13.26    -0.88    -1.58    -0.36    -4.54     3.01   571.13   807.18
    -6.00     6.00    10.35   -42.90   157.11    10.02    13.87    -0.88    -1.72    -0.44    -4.54     4.51   571.13   855.09
    -6.00     8.00    12.15   -43.39   155.87    10.02    14.46    -0.88    -1.86    -0.51    -4.54     6.00   571.13   903.19
    -6.00    10.00    13.97   -43.89   154.62    10.02    15.05    -0.88    -2.00    -0.58    -4.54     7.49   571.13   951.46
    -6.00    12.00    15.81   -44.39   153.36    10.02    15.62    -0.88    -2.13    -0.65    -4.54     8.99   571.13   999.89
    -6.00    14.00    17.67   -44.91   152.10    10.02    16.18    -0.88    -2.27    -0.72    -4.54    10.47   571.13  1048.43
    -6.00    16.00    19.56   -45.42   150.84    10.02    16.73    -0.88    -2.41    -0.80    -4.54    11.96   571.13  1097.07
    -6.00    18.00    21.47   -45.95   149.56    10.02    17.27    -0.88    -2.55    -0.87    -4.54    13.45   571.13  1145.77
    -6.00    20.00    23.41   -46.48   148.28    10.02    17.79    -0.88    -2.69    -0.94    -4.54    14.93   571.13  1194.50
    -6.00    22.00    25.38   -47.02   146.99    10.02    18.30    -0.88    -2.82    -1.01    -4.54    16.41   571.13  1243.22
    -6.00    24.00    27.37   -47.57   145.69    10.02    18.80    -0.88    -2.96    -1.08    -4.54    17.90   571.13  1291.88
    -6.00    26.00    29.40   -48.13   144.38    10.02    19.28    -0.88    -3.10    -1.16    -4.54    19.38   571.13  1340.43
    -6.00    28.00    31.46   -48.69   143.07    10.02    19.76    -0.88    -3.24    -1.23    -4.54    20.86   571.13  1388.83
    -6.00    30.00    33.55   -49.27   141.74    10.02    20.22    -0.88    -3.38    -1.30    -4.54    22.35   571.13  1437.02
    -6.00    32.00    35.67   -49.85   140.40    10.02    20.66    -0.88    -3.51    -1.37    -4.54    23.84   571.13  1484.92
    -6.00     0.00     5.09   -41.45   160.81    10.02    12.00    -0.88    -1.30    -0.22    -4.54     0.00   571.13   712.01
    -6.00    -2.00     3.37   -40.98   162.04    10.02    11.35    -0.88    -1.16    -0.15    -4.54    -1.51   571.13   664.79
    -6.00    -4.00     1.68   -40.51   163.26    10.02    10.69    -0.88    -1.02    -0.07    -4.54    -3.02   571.13   617.82
    -6.00    -6.00     0.00   -40.05   164.48    10.02    10.02    -0.88    -0.88     0.00    -4.54    -4.54   571.13   571.13
    -6.00    -8.00    -1.66   -39.60   165.69    10.02     9.34    -0.88    -0.74     0.07    -4.54    -6.06   571.13   524.72
    -6.00   -10.00    -3.30   -39.15   166.90    10.02     8.64    -0.88    -0.60     0.15    -4.54    -7.58   571.13   478.60
    -6.00   -12.00    -4.93   -38.70   168.11    10.02     7.93    -0.88    -0.45     0.22    -4.54    -9.11   571.13   432.78
    -6.00   -14.00    -6.54   -38.26   169.31    10.02     7.21    -0.88    -0.31     0.29    -4.54   -10.64   571.13   387.27
    -6.00   -16.00    -8.14   -37.82   170.51    10.02     6.48    -0.88    -0.17     0.37    -4.54   -12.18   571.13   342.07
    -6.00   -18.00    -9.71   -37.38   171.71    10.02     5.73    -0.88    -0.03     0.44    -4.54   -13.72   571.13   297.19
    -6.00   -20.00   -11.28   -36.96   172.90    10.02     4.98    -0.88     0.12     0.51    -4.54   -15.26   571.13   252.64
    -6.00   -22.00   -12.83   -36.53   174.09    10.02     4.21    -0.88     0.26     0.59    -4.54   -16.81   571.13   208.42
    -6.00   -24.00   -14.36   -36.11   175.28    10.02     3.42    -0.88     0.40     0.66    -4.54   -18.36   571.13   164.52
    -6.00   -26.00   -15.88   -35.69   176.47    10.02     2.63    -0.88     0.55     0.74    -4.54   -19.92   571.13   120.96
    -6.00   -28.00   -17.38   -35.28   177.65    10.02     1.82    -0.88     0.69     0.81    -4.54   -21.48   571.13    77.73
    -6.00   -30.00   -18.87   -34.87   178.83    10.02     1.00    -0.88     0.84     0.89    -4.54   -23.05   571.13    34.83
    -6.00   -32.00   -20.08   -34.54   179.80    10.02     0.31    -0.88     0.96     0.95    -4.54   -24.33   571.13     0.00
    -6.00   -34.00   -20.08   -34.54   179.80    10.02     0.31    -0.88     0.96     0.95    -4.54   -24.33   571.13     0.00
    -6.00   -36.00   -20.08   -34.54   179.80    10.02     0.31    -0.88     0.96     0.95    -4.54   -24.33   571.13     0.00
    -6.00   -38.00   -20.08   -34.54   179.80    10.02     0.31    -0.88     0.96     0.95    -4.54   -24.33   571.13     0.00
    -6.00   -40.00   -20.08   -34.54   179.80    10.02     0.31    -0.88     0.96     0.95    -4.54   -24.33   571.13     0.00
    -6.00   -42.00   -20.08   -34.54   179.80    10.02     0.31    -0.88     0.96     0.95    -4.54   -24.33   571.13     0.00
    -8.00     0.00     6.75   -41.02   162.01     9.34    12.00    -0.74    -1.30    -0.29    -6.06     0.00   524.72   712.01
    -8.00     2.00     8.48   -41.50   160.77     9.34    12.63    -0.74    -1.44    -0.36    -6.06     1.51   524.72   759.48
    -8.00     4.00    10.24   -41.99   159.53     9.34    13.26    -0.74    -1.58    -0.44    -6.06     3.01   524.72   807.18
    -8.00     6.00    12.01   -42.48   158.28     9.34    13.87    -0.74    -1.72    -0.51    -6.06     4.51   524.72   855.09
    -8.00     8.00    13.80   -42.98   157.03     9.34    14.46    -0.74    -1.86    -0.58    -6.06     6.00   524.72   903.19
    -8.00    10.00    15.62   -43.49   155.78     9.34    15.05    -0.74    -2.00    -0.65    -6.06     7.49   524.72   951.46
    -8.00    12.00    17.46   -44.00   154.51     9.34    15.62    -0.74    -2.13    -0.73    -6.06     8.99   524.72   999.89
    -8.00    14.00    19.32   -44.52   153.24     9.34    16.18    -0.74    -2.27    -0.80    -6.06    10.47   524.72  1048.43
    -8.00    16.00    21.20   -45.05   151.97     9.34    16.73    -0.74    -2.41    -0.87    -6.06    11.96   524.72  1097.07
    -8.00    18.00    23.11   -45.58   150.69     9.34    17.27    -0.74    -2.55    -0.94    -6.06    13.45   524.72  1145.77
    -8.00    20.00    25.05   -46.12   149.40     9.34    17.79    -0.74    -2.69    -1.01    -6.06    14.93   524.72  1194.50
    -8.00    22.00    27.01   -46.67   148.10     9.34    18.30    -0.74    -2.82    -1.08    -6.06    16.41   524.72  1243.22
    -8.00    24.00    29.00   -47.22   146.80     9.34    18.80    -0.74    -2.96    -1.16    -6.06    17.90   524.72  1291.88
    -8.00    26.00    31.03   -47.79   145.48     9.34    19.28    -0.74    -3.10    -1.23    -6.06    19.38   524.72  1340.43
    -8.00    28.00    33.08   -48.36   144.16     9.34    19.76    -0.74    -3.24    -1.30    -6.06    20.86   524.72  1388.83
    -8.00    30.00    35.17   -48.94   142.82     9.34    20.22    -0.74    -3.38    -1.37    -6.06    22.35   524.72  1437.02
    -8.00    32.00    37.29   -49.53   141.48     9.34    20.66    -0.74    -3.51    -1.44    -6.06    23.84   524.72  1484.92
    -8.00     0.00     6.75   -41.02   162.01     9.34    12.00    -0.74    -1.30    -0.29    -6.06     0.00   524.72   712.01
    -8.00    -2.00     5.03   -40.54   163.24     9.34    11.35    -0.74    -1.16    -0.22    -6.06    -1.51   524.72   664.79
    -8.00    -4.00     3.34   -40.06   164.47     9.34    10.69    -0.74    -1.02    -0.15    -6.06    -3.02   524.72   617.82
    -8.00    -6.00     1.66   -39.60   165.69     9.34    10.02    -0.74    -0.88    -0.07    -6.06    -4.54   524.72   571.13
    -8.00    -8.00     0.00   -39.13   166.91     9.34     9.34    -0.74    -0.74     0.00    -6.06    -6.06   524.72   524.72
    -8.00   -10.00    -1.64   -38.67   168.13     9.34     8.64    -0.74    -0.60     0.07    -6.06    -7.58   524.72   478.60
    -8.00   -12.00    -3.27   -38.22   169.34     9.34     7.93    -0.74    -0.45     0.15    -6.06    -9.11   524.72   432.78
    -8.00   -14.00    -4.88   -37.77   170.55     9.34     7.21    -0.74    -0.31     0.22    -6.06   -10.64   524.72   387.27
    -8.00   -16.00    -6.48   -37.33   171.76     9.34     6.48    -0.74    -0.17     0.29    -6.06   -12.18   524.72   342.07
    -8.00   -18.00    -8.06   -36.89   172.96     9.34     5.73    -0.74    -0.03     0.37    -6.06   -13.72   524.72   297.19
    -8.00   -20.00    -9.62   -36.45   174.16     9.34     4.98    -0.74     0.12     0.44    -6.06   -15.26   524.72   252.64
    -8.00   -22.00   -11.17   -36.02   175.36     9.34     4.21    -0.74     0.26     0.51    -6.06   -16.81   524.72   208.42
    -8.00   -24.00   -12.70   -35.59   176.56     9.34     3.42    -0.74     0.40     0.59    -6.06   -18.36   524.72   164.52
    -8.00   -26.00   -14.22   -35.17   177.75     9.34     2.63    -0.74     0.55     0.66    -6.06   -19.92   524.72   120.96
    -8.00   -28.00   -15.73   -34.75   178.94     9.34     1.82    -0.74     0.69     0.74    -6.06   -21.48   524.72    77.73
    -8.00   -30.00   -17.22   -34.33   180.13     9.34     1.00    -0.74     0.84     0.81    -6.06   -23.05   524.72    34.83
    -8.00   -32.00   -18.43   -33.99   181.10     9.34     0.31    -0.74     0.96     0.87    -6.06   -24.33   524.72     0.00
    -8.00   -34.00   -18.43   -33.99   181.10     9.34     0.31    -0.74     0.96     0.87    -6.06   -24.33   524.72     0.00
    -8.00   -36.00   -18.43   -33.99   181.10     9.34     0.31    -0.74     0.96     0.87    -6.06   -24.33   524.72     0.00
    -8.00   -38.00   -18.43   -33.99   181.10     9.34     0.31    -0.74     0.96     0.87    -6.06   -24.33   524.72     0.00
    -8.00   -40.00   -18.43   -33.99   181.10     9.34     0.31    -0.74     0.96     0.87    -6.06   -24.33   524.72     0.00
    -8.00   -42.00   -18.43   -33.99   181.10     9.34     0.31    -0.74     0.96     0.87    -6.06   -24.33   524.72     0.00
   -10.00     0.00     8.39   -40.59   163.19     8.64    12.00    -0.60    -1.30    -0.36    -7.58     0.00   478.60   712.01
   -10.00     2.00    10.12   -41.08   161.95     8.64    12.63    -0.60    -1.44    -0.44    -7.58     1.51   478.60   759.48
   -10.00     4.00    11.88   -41.57   160.70     8.64    13.26    -0.60    -1.58    -0.51    -7.58     3.01   478.60   807.18
   -10.00     6.00    13.65   -42.07   159.45     8.64    13.87    -0.60    -1.72    -0.58    -7.58     4.51   478.60   855.09
   -10.00     8.00    15.44   -42.58   158.19     8.64    14.46    -0.60    -1.86    -0.65    -7.58     6.00   478.60   903.19
   -10.00    10.00    17.25   -43.10   156.93     8.64    15.05    -0.60    -2.00    -0.73    -7.58     7.49   478.60   951.46
   -10.00    12.00    19.09   -43.62   155.66     8.64    15.62    -0.60    -2.13    -0.80    -7.58     8.99   478.60   999.89
   -10.00    14.00    20.95   -44.14   154.38     8.64    16.18    -0.60    -2.27    -0.87    -7.58    10.47   478.60  1048.43
   -10.00    16.00    22.83   -44.68   153.10     8.64    16.73    -0.60    -2.41    -0.94    -7.58    11.96   478.60  1097.07
   -10.00    18.00    24.74   -45.22   151.81     8.64    17.27    -0.60    -2.55    -1.01    -7.58    13.45   478.60  1145.77
   -10.00    20.00    26.67   -45.76   150.52     8.64    17.79    -0.60    -2.69    -1.09    -7.58    14.93   478.60  1194.50
   -10.00    22.00    28.63   -46.32   149.21     8.64    18.30    -0.60    -2.82    -1.16    -7.58    16.41   478.60  1243.22
   -10.00    24.00    30.62   -46.88   147.90     8.64    18.80    -0.60    -2.96    -1.23    -7.58    17.90   478.60  1291.88
   -10.00    26.00    32.63   -47.45   146.58     8.64    19.28    -0.60    -3.10    -1.30    -7.58    19.38   478.60  1340.43
   -10.00    28.00    34.68   -48.03   145.24     8.64    19.76    -0.60    -3.24    -1.37    -7.58    20.86   478.60  1388.83
   -10.00    30.00    36.76   -48.62   143.90     8.64    20.22    -0.60    -3.38    -1.45    -7.58    22.35   478.60  1437.02
   -10.00    32.00    38.88   -49.22   142.55     8.64    20.66    -0.60    -3.51    -1.52    -7.58    23.84   478.60  1484.92
   -10.00     0.00     8.39   -40.59   163.19     8.64    12.00    -0.60    -1.30    -0.36    -7.58     0.00   478.60   712.01
   -10.00    -2.00     6.68   -40.10   164.43     8.64    11.35    -0.60    -1.16    -0.29    -7.58    -1.51   478.60   664.79
   -10.00    -4.00     4.98   -39.62   165.67     8.64    10.69    -0.60    -1.02    -0.22    -7.58    -3.02   478.60   617.82
   -10.00    -6.00     3.30   -39.15   166.90     8.64    10.02    -0.60    -0.88    -0.15    -7.58    -4.54   478.60   571.13
   -10.00    -8.00     1.64   -38.67   168.13     8.64     9.34    -0.60    -0.74    -0.07    -7.58    -6.06   478.60   524.72
   -10.00   -10.00     0.00   -38.21   169.35     8.64     8.64    -0.60    -0.60     0.00    -7.58    -7.58   478.60   478.60
   -10.00   -12.00    -1.63   -37.75   170.57     8.64     7.93    -0.60    -0.45     0.07    -7.58    -9.11   478.60   432.78
   -10.00   -14.00    -3.24   -37.29   171.79     8.64     7.21    -0.60    -0.31     0.15    -7.58   -10.64   478.60   387.27
   -10.00   -16.00    -4.83   -36.84   173.00     8.64     6.48    -0.60    -0.17     0.22    -7.58   -12.18   478.60   342.07
   -10.00   -18.00    -6.41   -36.39   174.21     8.64     5.73    -0.60    -0.03     0.29    -7.58   -13.72   478.60   297.19
   -10.00   -20.00    -7.98   -35.95   175.42     8.64     4.98    -0.60     0.12     0.37    -7.58   -15.26   478.60   252.64
   -10.00   -22.00    -9.53   -35.51   176.63     8.64     4.21    -0.60     0.26     0.44    -7.58   -16.81   478.60   208.42
   -10.00   -24.00   -11.07   -35.08   177.83     8.64     3.42    -0.60     0.40     0.52    -7.58   -18.36   478.60   164.52
   -10.00   -26.00   -12.59   -34.64   179.03     8.64     2.63    -0.60     0.55     0.59    -7.58   -19.92   478.60   120.96
   -10.00   -28.00   -14.10   -34.22   180.23     8.64     1.82    -0.60     0.69     0.66    -7.58   -21.48   478.60    77.73
   -10.00   -30.00   -15.59   -33.79   181.42     8.64     1.00    -0.60     0.84     0.74    -7.58   -23.05   478.60    34.83
   -10.00   -32.00   -16.80   -33.45   182.40     8.64     0.31    -0.60     0.96     0.80    -7.58   -24.33   478.60     0.00
   -10.00   -34.00   -16.80   -33.45   182.40     8.64     0.31    -0.60     0.96     0.80    -7.58   -24.33   478.60     0.00
   -10.00   -36.00   -16.80   -33.45   182.40     8.64     0.31    -0.60     0.96     0.80    -7.58   -24.33   478.60     0.00
   -10.00   -38.00   -16.80   -33.45   182.40     8.64     0.31    -0.60     0.96     0.80    -7.58   -24.33   478.60     0.00
   -10.00   -40.00   -16.80   -33.45   182.40     8.64     0.31    -0.60     0.96     0.80    -7.58   -24.33   478.60     0.00
   -10.00   -42.00   -16.80   -33.45   182.40     8.64     0.31    -0.60     0.96     0.80    -7.58   -24.33   478.60     0.00
   -12.00     0.00    10.02   -40.16   164.38     7.93    12.00    -0.45    -1.30    -0.44    -9.11     0.00   432.78   712.01
   -12.00     2.00    11.75   -40.66   163.13     7.93    12.63    -0.45    -1.44    -0.51    -9.11     1.51   432.78   759.48
   -12.00     4.00    13.50   -41.16   161.87     7.93    13.26    -0.45    -1.58    -0.58    -9.11     3.01   432.78   807.18
   -12.00     6.00    15.27   -41.67   160.61     7.93    13.87    -0.45    -1.72    -0.66    -9.11     4.51   432.78   855.09
   -12.00     8.00    17.06   -42.19   159.35     7.93    14.46    -0.45    -1.86    -0.73    -9.11     6.00   432.78   903.19
   -12.00    10.00    18.87   -42.71   158.08     7.93    15.05    -0.45    -2.00    -0.80    -9.11     7.49   432.78   951.46
   -12.00    12.00    20.70   -43.23   156.80     7.93    15.62    -0.45    -2.13    -0.87    -9.11     8.99   432.78   999.89
   -12.00    14.00    22.56   -43.77   155.52     7.93    16.18    -0.45    -2.27    -0.94    -9.11    10.47   432.78  1048.43
   -12.00    16.00    24.44   -44.31   154.23     7.93    16.73    -0.45    -2.41    -1.02    -9.11    11.96   432.78  1097.07
   -12.00    18.00    26.34   -44.85   152.93     7.93    17.27    -0.45    -2.55    -1.09    -9.11    13.45   432.78  1145.77
   -12.00    20.00    28.27   -45.41   151.63     7.93    17.79    -0.45    -2.69    -1.16    -9.11    14.93   432.78  1194.50
   -12.00    22.00    30.23   -45.97   150.32     7.93    18.30    -0.45    -2.82    -1.23    -9.11    16.41   432.78  1243.22
   -12.00    24.00    32.21   -46.54   149.00     7.93    18.80    -0.45    -2.96    -1.30    -9.11    17.90   432.78  1291.88
   -12.00    26.00    34.22   -47.12   147.67     7.93    19.28    -0.45    -3.10    -1.37    -9.11    19.38   432.78  1340.43
   -12.00    28.00    36.27   -47.71   146.33     7.93    19.76    -0.45    -3.24    -1.45    -9.11    20.86   432.78  1388.83
   -12.00    30.00    38.34   -48.31   144.98     7.93    20.22    -0.45    -3.38    -1.52    -9.11    22.35   432.78  1437.02
   -12.00    32.00    40.45   -48.91   143.62     7.93    20.66    -0.45    -3.51    -1.59    -9.11    23.84   432.78  1484.92
   -12.00     0.00    10.02   -40.16   164.38     7.93    12.00    -0.45    -1.30    -0.44    -9.11     0.00   432.78   712.01
   -12.00    -2.00     8.30   -39.67   165.63     7.93    11.35    -0.45    -1.16    -0.37    -9.11    -1.51   432.78   664.79
   -12.00    -4.00     6.61   -39.18   166.87     7.93    10.69    -0.45    -1.02    -0.29    -9.11    -3.02   432.78   617.82
   -12.00    -6.00     4.93   -38.70   168.11     7.93    10.02    -0.45    -0.88    -0.22    -9.11    -4.54   432.78   571.13
   -12.00    -8.00     3.27   -38.22   169.34     7.93     9.34    -0.45    -0.74    -0.15    -9.11    -6.06   432.78   524.72
   -12.00   -10.00     1.63   -37.75   170.57     7.93     8.64    -0.45    -0.60    -0.07    -9.11    -7.58   432.78   478.60
   -12.00   -12.00     0.00   -37.28   171.80     7.93     7.93    -0.45    -0.45     0.00    -9.11    -9.11   432.78   432.78
   -12.00   -14.00    -1.61   -36.82   173.02     7.93     7.21    -0.45    -0.31     0.07    -9.11   -10.64   432.78   387.27
   -12.00   -16.00    -3.21   -36.36   174.25     7.93     6.48    -0.45    -0.17     0.15    -9.11   -12.18   432.78   342.07
   -12.00   -18.00    -4.79   -35.90   175.46     7.93     5.73    -0.45    -0.03     0.22    -9.11   -13.72   432.78   297.19
   -12.00   -20.00    -6.35   -35.45   176.68     7.93     4.98    -0.45     0.12     0.29    -9.11   -15.26   432.78   252.64
   -12.00   -22.00    -7.91   -35.01   177.89     7.93     4.21    -0.45     0.26     0.37    -9.11   -16.81   432.78   208.42
   -12.00   -24.00    -9.44   -34.57   179.10     7.93     3.42    -0.45     0.40     0.44    -9.11   -18.36   432.78   164.52
   -12.00   -26.00   -10.97   -34.13   180.31     7.93     2.63    -0.45     0.55     0.52    -9.11   -19.92   432.78   120.96
   -12.00   -28.00   -12.47   -33.69   181.51     7.93     1.82    -0.45     0.69     0.59    -9.11   -21.48   432.78    77.73
   -12.00   -30.00   -13.97   -33.26   182.71     7.93     1.00    -0.45     0.84     0.67    -9.11   -23.05   432.78    34.83
   -12.00   -32.00   -15.18   -32.91   183.70     7.93     0.31    -0.45     0.96     0.73    -9.11   -24.33   432.78     0.00
   -12.00   -34.00   -15.18   -32.91   183.70     7.93     0.31    -0.45     0.96     0.73    -9.11   -24.33   432.78     0.00
   -12.00   -36.00   -15.18   -32.91   183.70     7.93     0.31    -0.45     0.96     0.73    -9.11   -24.33   432.78     0.00
   -12.00   -38.00   -15.18   -32.91   183.70     7.93     0.31    -0.45     0.96     0.73    -9.11   -24.33   432.78     0.00
   -12.00   -40.00   -15.18   -32.91   183.70     7.93     0.31    -0.45     0.96     0.73    -9.11   -24.33   432.78     0.00
   -12.00   -42.00   -15.18   -32.91   183.70     7.93     0.31    -0.45     0.96     0.73    -9.11   -24.33   432.78     0.00
   -14.00     0.00    11.62   -39.74   165.56     7.21    12.00    -0.31    -1.30    -0.51   -10.64     0.00   387.27   712.01
   -14.00     2.00    13.35   -40.24   164.30     7.21    12.63    -0.31    -1.44    -0.58   -10.64     1.51   387.27   759.48
   -14.00     4.00    15.10   -40.75   163.04     7.21    13.26    -0.31    -1.58    -0.66   -10.64     3.01   387.27   807.18
   -14.00     6.00    16.87   -41.27   161.77     7.21    13.87    -0.31    -1.72    -0.73   -10.64     4.51   387.27   855.09
   -14.00     8.00    18.66   -41.79   160.50     7.21    14.46    -0.31    -1.86    -0.80   -10.64     6.00   387.27   903.19
   -14.00    10.00    20.47   -42.32   159.22     7.21    15.05    -0.31    -2.00    -0.87   -10.64     7.49   387.27   951.46
   -14.00    12.00    22.30   -42.85   157.94     7.21    15.62    -0.31    -2.13    -0.94   -10.64     8.99   387.27   999.89
   -14.00    14.00    24.15   -43.40   156.65     7.21    16.18    -0.31    -2.27    -1.02   -10.64    10.47   387.27  1048.43
   -14.00    16.00    26.03   -43.94   155.35     7.21    16.73    -0.31    -2.41    -1.09   -10.64    11.96   387.27  1097.07
   -14.00    18.00    27.93   -44.50   154.05     7.21    17.27    -0.31    -2.55    -1.16   -10.64    13.45   387.27  1145.77
   -14.00    20.00    29.85   -45.06   152.74     7.21    17.79    -0.31    -2.69    -1.23   -10.64    14.93   387.27  1194.50
   -14.00    22.00    31.80   -45.63   151.42     7.21    18.30    -0.31    -2.82    -1.30   -10.64    16.41   387.27  1243.22
   -14.00    24.00    33.78   -46.21   150.09     7.21    18.80    -0.31    -2.96    -1.38   -10.64    17.90   387.27  1291.88
   -14.00    26.00    35.79   -46.79   148.76     7.21    19.28    -0.31    -3.10    -1.45   -10.64    19.38   387.27  1340.43
   -14.00    28.00    37.83   -47.39   147.41     7.21    19.76    -0.31    -3.24    -1.52   -10.64    20.86   387.27  1388.83
   -14.00    30.00    39.90   -47.99   146.05     7.21    20.22    -0.31    -3.38    -1.59   -10.64    22.35   387.27  1437.02
   -14.00    32.00    42.00   -48.61   144.68     7.21    20.66    -0.31    -3.51    -1.66   -10.64    23.84   387.27  1484.92
   -14.00     0.00    11.62   -39.74   165.56     7.21    12.00    -0.31    -1.30    -0.51   -10.64     0.00   387.27   712.01
   -14.00    -2.00     9.91   -39.24   166.82     7.21    11.35    -0.31    -1.16    -0.44   -10.64    -1.51   387.27   664.79
   -14.00    -4.00     8.22   -38.75   168.06     7.21    10.69    -0.31    -1.02    -0.37   -10.64    -3.02   387.27   617.82
   -14.00    -6.00     6.54   -38.26   169.31     7.21    10.02    -0.31    -0.88    -0.29   -10.64    -4.54   387.27   571.13
   -14.00    -8.00     4.88   -37.77   170.55     7.21     9.34    -0.31    -0.74    -0.22   -10.64    -6.06   387.27   524.72
   -14.00   -10.00     3.24   -37.29   171.79     7.21     8.64    -0.31    -0.60    -0.15   -10.64    -7.58   387.27   478.60
   -14.00   -12.00     1.61   -36.82   173.02     7.21     7.93    -0.31    -0.45    -0.07   -10.64    -9.11   387.27   432.78
   -14.00   -14.00     0.00   -36.35   174.26     7.21     7.21    -0.31    -0.31     0.00   -10.64   -10.64   387.27   387.27
   -14.00   -16.00    -1.60   -35.88   175.48     7.21     6.48    -0.31    -0.17     0.07   -10.64   -12.18   387.27   342.07
   -14.00   -18.00    -3.18   -35.42   176.71     7.21     5.73    -0.31    -0.03     0.15   -10.64   -13.72   387.27   297.19
   -14.00   -20.00    -4.74   -34.96   177.93     7.21     4.98    -0.31     0.12     0.22   -10.64   -15.26   387.27   252.64
   -14.00   -22.00    -6.30   -34.51   179.15     7.21     4.21    -0.31     0.26     0.30   -10.64   -16.81   387.27   208.42
   -14.00   -24.00    -7.83   -34.06   180.37     7.21     3.42    -0.31     0.40     0.37   -10.64   -18.36   387.27   164.52
   -14.00   -26.00    -9.36   -33.62   181.58     7.21     2.63    -0.31     0.55     0.44   -10.64   -19.92   387.27   120.96
   -14.00   -28.00   -10.87   -33.18   182.79     7.21     1.82    -0.31     0.69     0.52   -10.64   -21.48   387.27    77.73
   -14.00   -30.00   -12.36   -32.74   184.00     7.21     1.00    -0.31     0.84     0.59   -10.64   -23.05   387.27    34.83
   -14.00   -32.00   -13.58   -32.38   184.99     7.21     0.31    -0.31     0.96     0.65   -10.64   -24.33   387.27     0.00
   -14.00   -34.00   -13.58   -32.38   184.99     7.21     0.31    -0.31     0.96     0.65   -10.64   -24.33   387.27     0.00
   -14.00   -36.00   -13.58   -32.38   184.99     7.21     0.31    -0.31     0.96     0.65   -10.64   -24.33   387.27     0.00
