
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE06 rear suspension                               

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
    26.00   -28.00  -331.81  -192.57     7.78     8.41    11.26    -2.19    -0.39     2.02    21.18   -21.96  1240.01    45.10
    26.00   -30.00  -328.23  -192.52     8.58     8.41    11.06    -2.19    -0.33     2.09    21.18   -23.46  1240.01     0.00
    28.00     0.00  -652.66  -201.64   -13.14     7.93    12.00    -2.26    -1.30     1.08    22.95     0.00  1264.39   712.01
    28.00     2.00  -740.71  -203.35   -15.64     7.93    11.88    -2.26    -1.37     1.00    22.95     1.58  1264.39   758.50
    28.00     4.00  -878.47  -206.03   -19.11     7.93    11.74    -2.26    -1.43     0.93    22.95     3.16  1264.39   804.54
    28.00     6.00 -1124.75  -210.81   -24.69     7.93    11.57    -2.26    -1.50     0.86    22.95     4.74  1264.39   850.07
    28.00     8.00 -1691.62  -221.83   -36.50     7.93    11.37    -2.26    -1.56     0.78    22.95     6.33  1264.39   894.97
    28.00    10.00 -4376.96  -274.01   -89.47     7.93    11.15    -2.26    -1.63     0.71    22.95     7.93  1264.39   939.12
    28.00    12.00  4484.48  -101.82    81.90     7.93    10.91    -2.26    -1.70     0.63    22.95     9.54  1264.39   982.40
    28.00    14.00  1248.52  -164.70    18.22     7.93    10.64    -2.26    -1.77     0.55    22.95    11.15  1264.39  1024.64
    28.00    16.00   637.69  -176.57     5.54     7.93    10.34    -2.26    -1.83     0.48    22.95    12.78  1264.39  1065.63
    28.00    18.00   379.15  -181.59    -0.31     7.93    10.01    -2.26    -1.90     0.40    22.95    14.42  1264.39  1105.12
    28.00    20.00   236.17  -184.37    -3.92     7.93     9.66    -2.26    -1.97     0.32    22.95    16.07  1264.39  1142.80
    28.00    22.00   145.27  -186.14    -6.52     7.93     9.27    -2.26    -2.04     0.24    22.95    17.74  1264.39  1178.24
    28.00    24.00    82.23  -187.36    -8.60     7.93     8.86    -2.26    -2.12     0.16    22.95    19.44  1264.39  1210.91
    28.00    26.00    35.80  -188.26   -10.37     7.93     8.41    -2.26    -2.19     0.08    22.95    21.18  1264.39  1240.01
    28.00    28.00     0.00  -188.96   -11.96     7.93     7.93    -2.26    -2.26     0.00    22.95    22.95  1264.39  1264.39
    28.00     0.00  -652.66  -201.64   -13.14     7.93    12.00    -2.26    -1.30     1.08    22.95     0.00  1264.39   712.01
    28.00    -2.00  -591.51  -200.45   -11.16     7.93    12.10    -2.26    -1.23     1.15    22.95    -1.57  1264.39   665.16
    28.00    -4.00  -546.55  -199.58    -9.51     7.93    12.17    -2.26    -1.17     1.23    22.95    -3.15  1264.39   618.02
    28.00    -6.00  -512.09  -198.91    -8.05     7.93    12.22    -2.26    -1.10     1.30    22.95    -4.72  1264.39   570.63
    28.00    -8.00  -484.84  -198.38    -6.74     7.93    12.24    -2.26    -1.04     1.37    22.95    -6.28  1264.39   523.06
    28.00   -10.00  -462.73  -197.95    -5.53     7.93    12.25    -2.26    -0.97     1.45    22.95    -7.85  1264.39   475.34
    28.00   -12.00  -444.44  -197.60    -4.39     7.93    12.23    -2.26    -0.91     1.52    22.95    -9.42  1264.39   427.52
    28.00   -14.00  -429.05  -197.30    -3.31     7.93    12.19    -2.26    -0.84     1.59    22.95   -10.98  1264.39   379.63
    28.00   -16.00  -415.93  -197.04    -2.27     7.93    12.12    -2.26    -0.78     1.67    22.95   -12.55  1264.39   331.71
    28.00   -18.00  -404.59  -196.82    -1.27     7.93    12.03    -2.26    -0.72     1.74    22.95   -14.12  1264.39   283.80
    28.00   -20.00  -394.71  -196.63    -0.30     7.93    11.92    -2.26    -0.65     1.81    22.95   -15.68  1264.39   235.91
    28.00   -22.00  -386.01  -196.46     0.65     7.93    11.79    -2.26    -0.59     1.89    22.95   -17.25  1264.39   188.07
    28.00   -24.00  -378.29  -196.31     1.59     7.93    11.64    -2.26    -0.52     1.96    22.95   -18.82  1264.39   140.31
    28.00   -26.00  -371.40  -196.18     2.50     7.93    11.46    -2.26    -0.46     2.03    22.95   -20.39  1264.39    92.64
    28.00   -28.00  -365.21  -196.06     3.41     7.93    11.26    -2.26    -0.39     2.11    22.95   -21.96  1264.39    45.10
    28.00   -30.00  -359.87  -195.95     4.25     7.93    11.06    -2.26    -0.33     2.18    22.95   -23.46  1264.39     0.00
     0.00     0.00     0.00  -173.21    26.79    12.00    12.00    -1.30    -1.30     0.00     0.00     0.00   712.01   712.01
     0.00     2.00    13.11  -173.78    25.43    12.00    11.88    -1.30    -1.37    -0.07     0.00     1.58   712.01   758.50
     0.00     4.00    27.70  -174.41    24.01    12.00    11.74    -1.30    -1.43    -0.15     0.00     3.16   712.01   804.54
     0.00     6.00    44.04  -175.12    22.50    12.00    11.57    -1.30    -1.50    -0.22     0.00     4.74   712.01   850.07
     0.00     8.00    62.48  -175.93    20.90    12.00    11.37    -1.30    -1.56    -0.30     0.00     6.33   712.01   894.97
     0.00    10.00    83.45  -176.84    19.19    12.00    11.15    -1.30    -1.63    -0.37     0.00     7.93   712.01   939.12
     0.00    12.00   107.56  -177.89    17.34    12.00    10.91    -1.30    -1.70    -0.45     0.00     9.54   712.01   982.40
     0.00    14.00   135.59  -179.11    15.31    12.00    10.64    -1.30    -1.77    -0.52     0.00    11.15   712.01  1024.64
     0.00    16.00   168.62  -180.55    13.05    12.00    10.34    -1.30    -1.83    -0.60     0.00    12.78   712.01  1065.63
     0.00    18.00   208.18  -182.28    10.51    12.00    10.01    -1.30    -1.90    -0.68     0.00    14.42   712.01  1105.12
     0.00    20.00   256.52  -184.38     7.57    12.00     9.66    -1.30    -1.97    -0.75     0.00    16.07   712.01  1142.80
     0.00    22.00   317.08  -187.02     4.09    12.00     9.27    -1.30    -2.04    -0.83     0.00    17.74   712.01  1178.24
     0.00    24.00   395.39  -190.43    -0.17    12.00     8.86    -1.30    -2.12    -0.91     0.00    19.44   712.01  1210.91
     0.00    26.00   501.11  -195.04    -5.65    12.00     8.41    -1.30    -2.19    -0.99     0.00    21.18   712.01  1240.01
     0.00    28.00   652.66  -201.64   -13.14    12.00     7.93    -1.30    -2.26    -1.08     0.00    22.95   712.01  1264.39
     0.00     0.00     0.00  -173.21    26.79    12.00    12.00    -1.30    -1.30     0.00     0.00     0.00   712.01   712.01
     0.00    -2.00   -11.86  -172.69    28.10    12.00    12.10    -1.30    -1.23     0.07     0.00    -1.57   712.01   665.16
     0.00    -4.00   -22.64  -172.22    29.35    12.00    12.17    -1.30    -1.17     0.15     0.00    -3.15   712.01   618.02
     0.00    -6.00   -32.48  -171.79    30.57    12.00    12.22    -1.30    -1.10     0.22     0.00    -4.72   712.01   570.63
     0.00    -8.00   -41.51  -171.40    31.74    12.00    12.24    -1.30    -1.04     0.30     0.00    -6.28   712.01   523.06
     0.00   -10.00   -49.82  -171.03    32.89    12.00    12.25    -1.30    -0.97     0.37     0.00    -7.85   712.01   475.34
     0.00   -12.00   -57.50  -170.70    34.01    12.00    12.23    -1.30    -0.91     0.44     0.00    -9.42   712.01   427.52
     0.00   -14.00   -64.63  -170.39    35.10    12.00    12.19    -1.30    -0.84     0.52     0.00   -10.98   712.01   379.63
     0.00   -16.00   -71.25  -170.10    36.17    12.00    12.12    -1.30    -0.78     0.59     0.00   -12.55   712.01   331.71
     0.00   -18.00   -77.43  -169.83    37.22    12.00    12.03    -1.30    -0.72     0.66     0.00   -14.12   712.01   283.80
     0.00   -20.00   -83.21  -169.58    38.25    12.00    11.92    -1.30    -0.65     0.74     0.00   -15.68   712.01   235.91
     0.00   -22.00   -88.62  -169.34    39.27    12.00    11.79    -1.30    -0.59     0.81     0.00   -17.25   712.01   188.07
     0.00   -24.00   -93.70  -169.12    40.27    12.00    11.64    -1.30    -0.52     0.88     0.00   -18.82   712.01   140.31
     0.00   -26.00   -98.49  -168.91    41.26    12.00    11.46    -1.30    -0.46     0.96     0.00   -20.39   712.01    92.64
     0.00   -28.00  -103.00  -168.72    42.24    12.00    11.26    -1.30    -0.39     1.03     0.00   -21.96   712.01    45.10
     0.00   -30.00  -107.06  -168.54    43.16    12.00    11.06    -1.30    -0.33     1.10     0.00   -23.46   712.01     0.00
    -2.00     0.00    11.86  -172.69    28.10    12.10    12.00    -1.23    -1.30    -0.07    -1.57     0.00   665.16   712.01
    -2.00     2.00    24.91  -173.31    26.68    12.10    11.88    -1.23    -1.37    -0.15    -1.57     1.58   665.16   758.50
    -2.00     4.00    39.36  -174.01    25.20    12.10    11.74    -1.23    -1.43    -0.22    -1.57     3.16   665.16   804.54
    -2.00     6.00    55.44  -174.78    23.64    12.10    11.57    -1.23    -1.50    -0.30    -1.57     4.74   665.16   850.07
    -2.00     8.00    73.47  -175.64    21.98    12.10    11.37    -1.23    -1.56    -0.37    -1.57     6.33   665.16   894.97
    -2.00    10.00    93.83  -176.62    20.20    12.10    11.15    -1.23    -1.63    -0.45    -1.57     7.93   665.16   939.12
    -2.00    12.00   117.04  -177.73    18.29    12.10    10.91    -1.23    -1.70    -0.52    -1.57     9.54   665.16   982.40
    -2.00    14.00   143.77  -179.01    16.20    12.10    10.64    -1.23    -1.77    -0.60    -1.57    11.15   665.16  1024.64
    -2.00    16.00   174.91  -180.50    13.89    12.10    10.34    -1.23    -1.83    -0.67    -1.57    12.78   665.16  1065.63
    -2.00    18.00   211.72  -182.26    11.31    12.10    10.01    -1.23    -1.90    -0.75    -1.57    14.42   665.16  1105.12
    -2.00    20.00   255.98  -184.38     8.36    12.10     9.66    -1.23    -1.97    -0.83    -1.57    16.07   665.16  1142.80
    -2.00    22.00   310.34  -186.99     4.92    12.10     9.27    -1.23    -2.04    -0.91    -1.57    17.74   665.16  1178.24
    -2.00    24.00   378.93  -190.27     0.78    12.10     8.86    -1.23    -2.12    -0.99    -1.57    19.44   665.16  1210.91
    -2.00    26.00   468.57  -194.56    -4.39    12.10     8.41    -1.23    -2.19    -1.07    -1.57    21.18   665.16  1240.01
    -2.00    28.00   591.51  -200.45   -11.16    12.10     7.93    -1.23    -2.26    -1.15    -1.57    22.95   665.16  1264.39
    -2.00     0.00    11.86  -172.69    28.10    12.10    12.00    -1.23    -1.30    -0.07    -1.57     0.00   665.16   712.01
    -2.00    -2.00     0.00  -172.12    29.45    12.10    12.10    -1.23    -1.23     0.00    -1.57    -1.57   665.16   665.16
    -2.00    -4.00   -10.82  -171.60    30.76    12.10    12.17    -1.23    -1.17     0.07    -1.57    -3.15   665.16   618.02
    -2.00    -6.00   -20.75  -171.13    32.02    12.10    12.22    -1.23    -1.10     0.15    -1.57    -4.72   665.16   570.63
    -2.00    -8.00   -29.88  -170.69    33.24    12.10    12.24    -1.23    -1.04     0.22    -1.57    -6.28   665.16   523.06
    -2.00   -10.00   -38.32  -170.28    34.43    12.10    12.25    -1.23    -0.97     0.29    -1.57    -7.85   665.16   475.34
    -2.00   -12.00   -46.15  -169.91    35.58    12.10    12.23    -1.23    -0.91     0.37    -1.57    -9.42   665.16   427.52
    -2.00   -14.00   -53.42  -169.56    36.71    12.10    12.19    -1.23    -0.84     0.44    -1.57   -10.98   665.16   379.63
    -2.00   -16.00   -60.20  -169.24    37.82    12.10    12.12    -1.23    -0.78     0.52    -1.57   -12.55   665.16   331.71
    -2.00   -18.00   -66.54  -168.93    38.90    12.10    12.03    -1.23    -0.72     0.59    -1.57   -14.12   665.16   283.80
    -2.00   -20.00   -72.48  -168.65    39.97    12.10    11.92    -1.23    -0.65     0.66    -1.57   -15.68   665.16   235.91
    -2.00   -22.00   -78.06  -168.38    41.02    12.10    11.79    -1.23    -0.59     0.74    -1.57   -17.25   665.16   188.07
    -2.00   -24.00   -83.31  -168.13    42.05    12.10    11.64    -1.23    -0.52     0.81    -1.57   -18.82   665.16   140.31
    -2.00   -26.00   -88.27  -167.89    43.07    12.10    11.46    -1.23    -0.46     0.88    -1.57   -20.39   665.16    92.64
    -2.00   -28.00   -92.94  -167.67    44.08    12.10    11.26    -1.23    -0.39     0.96    -1.57   -21.96   665.16    45.10
    -2.00   -30.00   -97.16  -167.47    45.03    12.10    11.06    -1.23    -0.33     1.03    -1.57   -23.46   665.16     0.00
    -4.00     0.00    22.64  -172.22    29.35    12.17    12.00    -1.17    -1.30    -0.15    -3.15     0.00   618.02   712.01
    -4.00     2.00    35.58  -172.90    27.89    12.17    11.88    -1.17    -1.37    -0.22    -3.15     1.58   618.02   758.50
    -4.00     4.00    49.84  -173.64    26.35    12.17    11.74    -1.17    -1.43    -0.30    -3.15     3.16   618.02   804.54
    -4.00     6.00    65.64  -174.46    24.74    12.17    11.57    -1.17    -1.50    -0.37    -3.15     4.74   618.02   850.07
    -4.00     8.00    83.24  -175.38    23.02    12.17    11.37    -1.17    -1.56    -0.45    -3.15     6.33   618.02   894.97
    -4.00    10.00   102.99  -176.42    21.19    12.17    11.15    -1.17    -1.63    -0.52    -3.15     7.93   618.02   939.12
    -4.00    12.00   125.34  -177.58    19.22    12.17    10.91    -1.17    -1.70    -0.60    -3.15     9.54   618.02   982.40
    -4.00    14.00   150.86  -178.92    17.08    12.17    10.64    -1.17    -1.77    -0.67    -3.15    11.15   618.02  1024.64
    -4.00    16.00   180.30  -180.45    14.72    12.17    10.34    -1.17    -1.83    -0.75    -3.15    12.78   618.02  1065.63
    -4.00    18.00   214.71  -182.25    12.11    12.17    10.01    -1.17    -1.90    -0.83    -3.15    14.42   618.02  1105.12
    -4.00    20.00   255.53  -184.38     9.15    12.17     9.66    -1.17    -1.97    -0.90    -3.15    16.07   618.02  1142.80
    -4.00    22.00   304.85  -186.96     5.73    12.17     9.27    -1.17    -2.04    -0.98    -3.15    17.74   618.02  1178.24
    -4.00    24.00   365.85  -190.14     1.69    12.17     8.86    -1.17    -2.12    -1.06    -3.15    19.44   618.02  1210.91
    -4.00    26.00   443.54  -194.20    -3.24    12.17     8.41    -1.17    -2.19    -1.14    -3.15    21.18   618.02  1240.01
    -4.00    28.00   546.55  -199.58    -9.51    12.17     7.93    -1.17    -2.26    -1.23    -3.15    22.95   618.02  1264.39
    -4.00     0.00    22.64  -172.22    29.35    12.17    12.00    -1.17    -1.30    -0.15    -3.15     0.00   618.02   712.01
    -4.00    -2.00    10.82  -171.60    30.76    12.17    12.10    -1.17    -1.23    -0.07    -3.15    -1.57   618.02   665.16
    -4.00    -4.00     0.00  -171.04    32.11    12.17    12.17    -1.17    -1.17     0.00    -3.15    -3.15   618.02   618.02
    -4.00    -6.00    -9.96  -170.52    33.41    12.17    12.22    -1.17    -1.10     0.07    -3.15    -4.72   618.02   570.63
    -4.00    -8.00   -19.16  -170.04    34.68    12.17    12.24    -1.17    -1.04     0.15    -3.15    -6.28   618.02   523.06
    -4.00   -10.00   -27.68  -169.59    35.90    12.17    12.25    -1.17    -0.97     0.22    -3.15    -7.85   618.02   475.34
    -4.00   -12.00   -35.60  -169.18    37.10    12.17    12.23    -1.17    -0.91     0.29    -3.15    -9.42   618.02   427.52
    -4.00   -14.00   -42.99  -168.79    38.27    12.17    12.19    -1.17    -0.84     0.37    -3.15   -10.98   618.02   379.63
    -4.00   -16.00   -49.89  -168.43    39.41    12.17    12.12    -1.17    -0.78     0.44    -3.15   -12.55   618.02   331.71
    -4.00   -18.00   -56.36  -168.09    40.53    12.17    12.03    -1.17    -0.72     0.52    -3.15   -14.12   618.02   283.80
    -4.00   -20.00   -62.43  -167.78    41.63    12.17    11.92    -1.17    -0.65     0.59    -3.15   -15.68   618.02   235.91
    -4.00   -22.00   -68.15  -167.48    42.71    12.17    11.79    -1.17    -0.59     0.66    -3.15   -17.25   618.02   188.07
    -4.00   -24.00   -73.54  -167.20    43.77    12.17    11.64    -1.17    -0.52     0.74    -3.15   -18.82   618.02   140.31
    -4.00   -26.00   -78.63  -166.93    44.82    12.17    11.46    -1.17    -0.46     0.81    -3.15   -20.39   618.02    92.64
    -4.00   -28.00   -83.45  -166.68    45.85    12.17    11.26    -1.17    -0.39     0.88    -3.15   -21.96   618.02    45.10
    -4.00   -30.00   -87.80  -166.45    46.83    12.17    11.06    -1.17    -0.33     0.95    -3.15   -23.46   618.02     0.00
    -6.00     0.00    32.48  -171.79    30.57    12.22    12.00    -1.10    -1.30    -0.22    -4.72     0.00   570.63   712.01
    -6.00     2.00    45.29  -172.51    29.05    12.22    11.88    -1.10    -1.37    -0.30    -4.72     1.58   570.63   758.50
    -6.00     4.00    59.33  -173.31    27.47    12.22    11.74    -1.10    -1.43    -0.37    -4.72     3.16   570.63   804.54
    -6.00     6.00    74.82  -174.18    25.80    12.22    11.57    -1.10    -1.50    -0.44    -4.72     4.74   570.63   850.07
    -6.00     8.00    91.99  -175.15    24.03    12.22    11.37    -1.10    -1.56    -0.52    -4.72     6.33   570.63   894.97
    -6.00    10.00   111.14  -176.24    22.15    12.22    11.15    -1.10    -1.63    -0.59    -4.72     7.93   570.63   939.12
    -6.00    12.00   132.67  -177.46    20.13    12.22    10.91    -1.10    -1.70    -0.67    -4.72     9.54   570.63   982.40
    -6.00    14.00   157.06  -178.83    17.94    12.22    10.64    -1.10    -1.77    -0.75    -4.72    11.15   570.63  1024.64
    -6.00    16.00   184.98  -180.41    15.55    12.22    10.34    -1.10    -1.83    -0.82    -4.72    12.78   570.63  1065.63
    -6.00    18.00   217.27  -182.24    12.90    12.22    10.01    -1.10    -1.90    -0.90    -4.72    14.42   570.63  1105.12
    -6.00    20.00   255.15  -184.38     9.93    12.22     9.66    -1.10    -1.97    -0.98    -4.72    16.07   570.63  1142.80
    -6.00    22.00   300.29  -186.93     6.54    12.22     9.27    -1.10    -2.04    -1.06    -4.72    17.74   570.63  1178.24
    -6.00    24.00   355.19  -190.04     2.58    12.22     8.86    -1.10    -2.12    -1.13    -4.72    19.44   570.63  1210.91
    -6.00    26.00   423.69  -193.91    -2.16    12.22     8.41    -1.10    -2.19    -1.22    -4.72    21.18   570.63  1240.01
    -6.00    28.00   512.09  -198.91    -8.05    12.22     7.93    -1.10    -2.26    -1.30    -4.72    22.95   570.63  1264.39
    -6.00     0.00    32.48  -171.79    30.57    12.22    12.00    -1.10    -1.30    -0.22    -4.72     0.00   570.63   712.01
    -6.00    -2.00    20.75  -171.13    32.02    12.22    12.10    -1.10    -1.23    -0.15    -4.72    -1.57   570.63   665.16
    -6.00    -4.00     9.96  -170.52    33.41    12.22    12.17    -1.10    -1.17    -0.07    -4.72    -3.15   570.63   618.02
    -6.00    -6.00     0.00  -169.95    34.76    12.22    12.22    -1.10    -1.10     0.00    -4.72    -4.72   570.63   570.63
    -6.00    -8.00    -9.23  -169.43    36.07    12.22    12.24    -1.10    -1.04     0.07    -4.72    -6.28   570.63   523.06
    -6.00   -10.00   -17.80  -168.95    37.33    12.22    12.25    -1.10    -0.97     0.15    -4.72    -7.85   570.63   475.34
    -6.00   -12.00   -25.79  -168.50    38.57    12.22    12.23    -1.10    -0.91     0.22    -4.72    -9.42   570.63   427.52
    -6.00   -14.00   -33.26  -168.07    39.77    12.22    12.19    -1.10    -0.84     0.29    -4.72   -10.98   570.63   379.63
    -6.00   -16.00   -40.25  -167.68    40.95    12.22    12.12    -1.10    -0.78     0.37    -4.72   -12.55   570.63   331.71
    -6.00   -18.00   -46.82  -167.31    42.10    12.22    12.03    -1.10    -0.72     0.44    -4.72   -14.12   570.63   283.80
    -6.00   -20.00   -53.00  -166.96    43.23    12.22    11.92    -1.10    -0.65     0.52    -4.72   -15.68   570.63   235.91
    -6.00   -22.00   -58.82  -166.63    44.34    12.22    11.79    -1.10    -0.59     0.59    -4.72   -17.25   570.63   188.07
    -6.00   -24.00   -64.33  -166.32    45.44    12.22    11.64    -1.10    -0.52     0.66    -4.72   -18.82   570.63   140.31
    -6.00   -26.00   -69.53  -166.02    46.51    12.22    11.46    -1.10    -0.46     0.74    -4.72   -20.39   570.63    92.64
    -6.00   -28.00   -74.47  -165.74    47.57    12.22    11.26    -1.10    -0.39     0.81    -4.72   -21.96   570.63    45.10
    -6.00   -30.00   -78.93  -165.49    48.57    12.22    11.06    -1.10    -0.33     0.88    -4.72   -23.46   570.63     0.00
    -8.00     0.00    41.51  -171.40    31.74    12.24    12.00    -1.04    -1.30    -0.30    -6.28     0.00   523.06   712.01
    -8.00     2.00    54.15  -172.17    30.19    12.24    11.88    -1.04    -1.37    -0.37    -6.28     1.58   523.06   758.50
    -8.00     4.00    67.97  -173.01    28.55    12.24    11.74    -1.04    -1.43    -0.44    -6.28     3.16   523.06   804.54
    -8.00     6.00    83.13  -173.93    26.84    12.24    11.57    -1.04    -1.50    -0.52    -6.28     4.74   523.06   850.07
    -8.00     8.00    99.87  -174.95    25.02    12.24    11.37    -1.04    -1.56    -0.59    -6.28     6.33   523.06   894.97
    -8.00    10.00   118.44  -176.08    23.09    12.24    11.15    -1.04    -1.63    -0.67    -6.28     7.93   523.06   939.12
    -8.00    12.00   139.19  -177.34    21.03    12.24    10.91    -1.04    -1.70    -0.74    -6.28     9.54   523.06   982.40
    -8.00    14.00   162.55  -178.76    18.80    12.24    10.64    -1.04    -1.77    -0.82    -6.28    11.15   523.06  1024.64
    -8.00    16.00   189.07  -180.38    16.37    12.24    10.34    -1.04    -1.83    -0.90    -6.28    12.78   523.06  1065.63
    -8.00    18.00   219.50  -182.23    13.69    12.24    10.01    -1.04    -1.90    -0.97    -6.28    14.42   523.06  1105.12
    -8.00    20.00   254.83  -184.38    10.71    12.24     9.66    -1.04    -1.97    -1.05    -6.28    16.07   523.06  1142.80
    -8.00    22.00   296.45  -186.91     7.34    12.24     9.27    -1.04    -2.04    -1.13    -6.28    17.74   523.06  1178.24
    -8.00    24.00   346.35  -189.95     3.45    12.24     8.86    -1.04    -2.12    -1.21    -6.28    19.44   523.06  1210.91
    -8.00    26.00   407.55  -193.68    -1.14    12.24     8.41    -1.04    -2.19    -1.29    -6.28    21.18   523.06  1240.01
    -8.00    28.00   484.84  -198.38    -6.74    12.24     7.93    -1.04    -2.26    -1.37    -6.28    22.95   523.06  1264.39
    -8.00     0.00    41.51  -171.40    31.74    12.24    12.00    -1.04    -1.30    -0.30    -6.28     0.00   523.06   712.01
    -8.00    -2.00    29.88  -170.69    33.24    12.24    12.10    -1.04    -1.23    -0.22    -6.28    -1.57   523.06   665.16
    -8.00    -4.00    19.16  -170.04    34.68    12.24    12.17    -1.04    -1.17    -0.15    -6.28    -3.15   523.06   618.02
    -8.00    -6.00     9.23  -169.43    36.07    12.24    12.22    -1.04    -1.10    -0.07    -6.28    -4.72   523.06   570.63
    -8.00    -8.00     0.00  -168.87    37.41    12.24    12.24    -1.04    -1.04     0.00    -6.28    -6.28   523.06   523.06
    -8.00   -10.00    -8.60  -168.35    38.72    12.24    12.25    -1.04    -0.97     0.07    -6.28    -7.85   523.06   475.34
    -8.00   -12.00   -16.63  -167.86    39.99    12.24    12.23    -1.04    -0.91     0.15    -6.28    -9.42   523.06   427.52
    -8.00   -14.00   -24.15  -167.40    41.23    12.24    12.19    -1.04    -0.84     0.22    -6.28   -10.98   523.06   379.63
    -8.00   -16.00   -31.21  -166.97    42.44    12.24    12.12    -1.04    -0.78     0.29    -6.28   -12.55   523.06   331.71
    -8.00   -18.00   -37.85  -166.57    43.62    12.24    12.03    -1.04    -0.72     0.37    -6.28   -14.12   523.06   283.80
    -8.00   -20.00   -44.11  -166.19    44.79    12.24    11.92    -1.04    -0.65     0.44    -6.28   -15.68   523.06   235.91
    -8.00   -22.00   -50.03  -165.83    45.93    12.24    11.79    -1.04    -0.59     0.52    -6.28   -17.25   523.06   188.07
    -8.00   -24.00   -55.62  -165.48    47.05    12.24    11.64    -1.04    -0.52     0.59    -6.28   -18.82   523.06   140.31
    -8.00   -26.00   -60.93  -165.16    48.16    12.24    11.46    -1.04    -0.46     0.66    -6.28   -20.39   523.06    92.64
    -8.00   -28.00   -65.96  -164.86    49.25    12.24    11.26    -1.04    -0.39     0.74    -6.28   -21.96   523.06    45.10
    -8.00   -30.00   -70.52  -164.58    50.27    12.24    11.06    -1.04    -0.33     0.81    -6.28   -23.46   523.06     0.00
   -10.00     0.00    49.82  -171.03    32.89    12.25    12.00    -0.97    -1.30    -0.37    -7.85     0.00   475.34   712.01
   -10.00     2.00    62.29  -171.85    31.29    12.25    11.88    -0.97    -1.37    -0.44    -7.85     1.58   475.34   758.50
   -10.00     4.00    75.86  -172.73    29.61    12.25    11.74    -0.97    -1.43    -0.52    -7.85     3.16   475.34   804.54
   -10.00     6.00    90.70  -173.70    27.85    12.25    11.57    -0.97    -1.50    -0.59    -7.85     4.74   475.34   850.07
   -10.00     8.00   107.00  -174.76    25.99    12.25    11.37    -0.97    -1.56    -0.67    -7.85     6.33   475.34   894.97
   -10.00    10.00   125.01  -175.94    24.02    12.25    11.15    -0.97    -1.63    -0.74    -7.85     7.93   475.34   939.12
   -10.00    12.00   145.03  -177.24    21.91    12.25    10.91    -0.97    -1.70    -0.82    -7.85     9.54   475.34   982.40
   -10.00    14.00   167.42  -178.70    19.64    12.25    10.64    -0.97    -1.77    -0.89    -7.85    11.15   475.34  1024.64
   -10.00    16.00   192.69  -180.35    17.18    12.25    10.34    -0.97    -1.83    -0.97    -7.85    12.78   475.34  1065.63
   -10.00    18.00   221.45  -182.22    14.48    12.25    10.01    -0.97    -1.90    -1.05    -7.85    14.42   475.34  1105.12
   -10.00    20.00   254.56  -184.38    11.50    12.25     9.66    -0.97    -1.97    -1.12    -7.85    16.07   475.34  1142.80
   -10.00    22.00   293.16  -186.90     8.14    12.25     9.27    -0.97    -2.04    -1.20    -7.85    17.74   475.34  1178.24
   -10.00    24.00   338.89  -189.88     4.31    12.25     8.86    -0.97    -2.12    -1.28    -7.85    19.44   475.34  1210.91
   -10.00    26.00   394.17  -193.48    -0.17    12.25     8.41    -0.97    -2.19    -1.36    -7.85    21.18   475.34  1240.01
   -10.00    28.00   462.73  -197.95    -5.53    12.25     7.93    -0.97    -2.26    -1.45    -7.85    22.95   475.34  1264.39
   -10.00     0.00    49.82  -171.03    32.89    12.25    12.00    -0.97    -1.30    -0.37    -7.85     0.00   475.34   712.01
   -10.00    -2.00    38.32  -170.28    34.43    12.25    12.10    -0.97    -1.23    -0.29    -7.85    -1.57   475.34   665.16
   -10.00    -4.00    27.68  -169.59    35.90    12.25    12.17    -0.97    -1.17    -0.22    -7.85    -3.15   475.34   618.02
   -10.00    -6.00    17.80  -168.95    37.33    12.25    12.22    -0.97    -1.10    -0.15    -7.85    -4.72   475.34   570.63
   -10.00    -8.00     8.60  -168.35    38.72    12.25    12.24    -0.97    -1.04    -0.07    -7.85    -6.28   475.34   523.06
   -10.00   -10.00     0.00  -167.79    40.06    12.25    12.25    -0.97    -0.97     0.00    -7.85    -7.85   475.34   475.34
   -10.00   -12.00    -8.05  -167.26    41.37    12.25    12.23    -0.97    -0.91     0.07    -7.85    -9.42   475.34   427.52
   -10.00   -14.00   -15.60  -166.77    42.64    12.25    12.19    -0.97    -0.84     0.15    -7.85   -10.98   475.34   379.63
   -10.00   -16.00   -22.71  -166.31    43.89    12.25    12.12    -0.97    -0.78     0.22    -7.85   -12.55   475.34   331.71
   -10.00   -18.00   -29.41  -165.87    45.10    12.25    12.03    -0.97    -0.72     0.29    -7.85   -14.12   475.34   283.80
   -10.00   -20.00   -35.73  -165.46    46.30    12.25    11.92    -0.97    -0.65     0.37    -7.85   -15.68   475.34   235.91
   -10.00   -22.00   -41.71  -165.07    47.47    12.25    11.79    -0.97    -0.59     0.44    -7.85   -17.25   475.34   188.07
