
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Steering Kinematics                                             FSE06 front suspension                              

   WhlTra  TraRack  WhlAngL  WhlAngR  CamberL KPOffset  TrackCh Ackerman TrackDif SteerDif AckError AckPCent StRodAng TrackDia  TurnDia
    30.00   -22.00   -22.62   -24.36    -3.89    27.11    -8.83   -18.38    -5.98    -1.73    -4.24    29.00   104.04     8.06     7.29
    30.00   -24.00   -24.76   -26.81    -3.98    27.12   -10.86   -19.79    -7.01    -2.05    -4.96    29.25   106.24     7.41     7.82
    32.00     0.00     0.14    -0.14    -2.41    26.99     1.75    -0.14     0.00    -0.27     0.27 ********    81.00 ******** ********
    32.00     2.00     2.22     1.93    -2.23    26.98     1.67     2.15     0.07     0.29    -0.22   425.20    78.94    91.47    91.27
    32.00     4.00     4.31     3.99    -2.03    26.97     1.41     4.06     0.25     0.32    -0.07   129.07    76.87    44.31    44.05
    32.00     6.00     6.42     6.05    -1.83    26.96     0.97     5.89     0.53     0.37     0.16    70.22    74.80    29.30    28.98
    32.00     8.00     8.55     8.10    -1.62    26.95     0.37     7.63     0.91     0.45     0.46    49.26    72.71    21.92    21.55
    32.00    10.00    10.70    10.15    -1.40    26.94    -0.41     9.31     1.39     0.55     0.84    39.64    70.61    17.53    17.10
    32.00    12.00    12.88    12.20    -1.17    26.93    -1.37    10.93     1.95     0.68     1.28    34.61    68.49    14.62    14.14
    32.00    14.00    15.09    14.26    -0.94    26.92    -2.51    12.49     2.60     0.83     1.77    31.81    66.34    12.55    12.01
    32.00    16.00    17.34    16.33    -0.69    26.91    -3.82    14.01     3.33     1.00     2.32    30.22    64.17    11.01    10.41
    32.00    18.00    19.63    18.41    -0.43    26.90    -5.31    15.49     4.13     1.21     2.92    29.37    61.97     9.81     9.15
    32.00    20.00    21.96    20.51    -0.16    26.89    -6.98    16.95     5.01     1.45     3.56    29.01    59.73     8.85     8.14
    32.00    22.00    24.35    22.62     0.12    26.88    -8.84    18.38     5.97     1.73     4.24    29.00    57.45     8.06     7.29
    32.00    24.00    26.80    24.75     0.41    26.87   -10.89    19.79     7.01     2.05     4.96    29.25    55.12     7.41     7.82
    32.00     0.00     0.14    -0.14    -2.41    26.99     1.75    -0.14     0.00    -0.27     0.27 ********    81.00 ******** ********
    32.00    -2.00    -1.93    -2.22    -2.59    27.00     1.67    -2.15    -0.07    -0.29     0.22   425.20    83.06    91.47    91.27
    32.00    -4.00    -3.99    -4.31    -2.76    27.01     1.41    -4.06    -0.25    -0.32     0.07   129.07    85.11    44.31    44.05
    32.00    -6.00    -6.05    -6.42    -2.92    27.02     0.97    -5.89    -0.53    -0.37    -0.16    70.22    87.17    29.30    28.98
    32.00    -8.00    -8.10    -8.55    -3.08    27.03     0.37    -7.63    -0.91    -0.45    -0.46    49.26    89.23    21.92    21.55
    32.00   -10.00   -10.15   -10.70    -3.23    27.04    -0.41    -9.31    -1.39    -0.55    -0.84    39.64    91.30    17.53    17.10
    32.00   -12.00   -12.20   -12.88    -3.37    27.05    -1.37   -10.93    -1.95    -0.68    -1.28    34.61    93.38    14.62    14.14
    32.00   -14.00   -14.26   -15.09    -3.50    27.06    -2.51   -12.49    -2.60    -0.83    -1.77    31.81    95.47    12.55    12.01
    32.00   -16.00   -16.33   -17.34    -3.62    27.08    -3.82   -14.01    -3.33    -1.00    -2.32    30.22    97.58    11.01    10.41
    32.00   -18.00   -18.41   -19.63    -3.74    27.09    -5.31   -15.49    -4.13    -1.21    -2.92    29.37    99.70     9.81     9.15
    32.00   -20.00   -20.51   -21.96    -3.85    27.10    -6.98   -16.95    -5.01    -1.45    -3.56    29.01   101.85     8.85     8.14
    32.00   -22.00   -22.62   -24.35    -3.96    27.11    -8.84   -18.38    -5.97    -1.73    -4.24    29.00   104.02     8.06     7.29
    32.00   -24.00   -24.75   -26.80    -4.05    27.13   -10.89   -19.79    -7.01    -2.05    -4.96    29.25   106.22     7.41     7.82
    34.00     0.00     0.14    -0.14    -2.48    26.99     1.80    -0.14     0.00    -0.28     0.27 ********    80.99 ******** ********
    34.00     2.00     2.22     1.93    -2.29    26.98     1.71     2.15     0.07     0.29    -0.22   426.29    78.93    91.52    91.31
    34.00     4.00     4.31     3.99    -2.10    26.97     1.45     4.06     0.25     0.32    -0.07   129.38    76.86    44.33    44.07
    34.00     6.00     6.42     6.04    -1.89    26.96     1.02     5.89     0.53     0.37     0.16    70.36    74.78    29.31    28.99
    34.00     8.00     8.54     8.09    -1.68    26.95     0.41     7.63     0.91     0.45     0.46    49.33    72.70    21.93    21.55
    34.00    10.00    10.70    10.15    -1.46    26.94    -0.38     9.31     1.39     0.55     0.84    39.69    70.60    17.54    17.11
    34.00    12.00    12.88    12.20    -1.23    26.93    -1.35    10.93     1.95     0.68     1.27    34.64    68.47    14.63    14.14
    34.00    14.00    15.09    14.26    -1.00    26.92    -2.49    12.49     2.60     0.83     1.77    31.83    66.33    12.56    12.02
    34.00    16.00    17.33    16.33    -0.75    26.91    -3.81    14.01     3.32     1.00     2.32    30.23    64.16    11.01    10.41
    34.00    18.00    19.62    18.41    -0.49    26.90    -5.31    15.49     4.13     1.21     2.92    29.38    61.96     9.81     9.15
    34.00    20.00    21.95    20.50    -0.22    26.89    -7.00    16.94     5.01     1.45     3.56    29.02    59.72     8.85     8.14
    34.00    22.00    24.34    22.61     0.06    26.88    -8.87    18.37     5.97     1.73     4.24    29.00    57.44     8.07     7.30
    34.00    24.00    26.79    24.74     0.36    26.87   -10.93    19.79     7.01     2.05     4.96    29.25    55.11     7.41     7.82
    34.00     0.00     0.14    -0.14    -2.48    26.99     1.80    -0.14     0.00    -0.28     0.27 ********    80.99 ******** ********
    34.00    -2.00    -1.93    -2.22    -2.66    27.00     1.71    -2.15    -0.07    -0.29     0.22   426.29    83.04    91.52    91.31
    34.00    -4.00    -3.99    -4.31    -2.83    27.01     1.45    -4.06    -0.25    -0.32     0.07   129.38    85.10    44.33    44.07
    34.00    -6.00    -6.04    -6.42    -2.99    27.02     1.02    -5.89    -0.53    -0.37    -0.16    70.36    87.15    29.31    28.99
    34.00    -8.00    -8.09    -8.54    -3.15    27.03     0.41    -7.63    -0.91    -0.45    -0.46    49.33    89.21    21.93    21.55
    34.00   -10.00   -10.15   -10.70    -3.30    27.04    -0.38    -9.31    -1.39    -0.55    -0.84    39.69    91.28    17.54    17.11
    34.00   -12.00   -12.20   -12.88    -3.44    27.06    -1.35   -10.93    -1.95    -0.68    -1.27    34.64    93.36    14.63    14.14
    34.00   -14.00   -14.26   -15.09    -3.57    27.07    -2.49   -12.49    -2.60    -0.83    -1.77    31.83    95.45    12.56    12.02
    34.00   -16.00   -16.33   -17.33    -3.70    27.08    -3.81   -14.01    -3.32    -1.00    -2.32    30.23    97.56    11.01    10.41
    34.00   -18.00   -18.41   -19.62    -3.81    27.09    -5.31   -15.49    -4.13    -1.21    -2.92    29.38    99.68     9.81     9.15
    34.00   -20.00   -20.50   -21.95    -3.93    27.10    -7.00   -16.94    -5.01    -1.45    -3.56    29.02   101.83     8.85     8.14
    34.00   -22.00   -22.61   -24.34    -4.03    27.12    -8.87   -18.37    -5.97    -1.73    -4.24    29.00   104.00     8.07     7.30
    34.00   -24.00   -24.74   -26.79    -4.12    27.13   -10.93   -19.79    -7.01    -2.05    -4.96    29.25   106.20     7.41     7.82
    36.00     0.00     0.14    -0.14    -2.55    26.99     1.84    -0.14     0.00    -0.28     0.28 ********    80.97 ******** ********
    36.00     2.00     2.22     1.93    -2.36    26.98     1.75     2.15     0.07     0.29    -0.22   427.81    78.91    91.57    91.36
    36.00     4.00     4.31     3.99    -2.17    26.97     1.49     4.06     0.25     0.32    -0.07   129.81    76.85    44.35    44.08
    36.00     6.00     6.41     6.04    -1.96    26.96     1.05     5.89     0.53     0.37     0.16    70.56    74.77    29.32    29.00
    36.00     8.00     8.54     8.09    -1.75    26.95     0.43     7.63     0.91     0.45     0.46    49.44    72.68    21.94    21.56
    36.00    10.00    10.69    10.14    -1.53    26.94    -0.36     9.31     1.39     0.55     0.84    39.76    70.58    17.54    17.12
    36.00    12.00    12.87    12.20    -1.30    26.93    -1.33    10.92     1.95     0.68     1.27    34.69    68.46    14.63    14.15
    36.00    14.00    15.08    14.26    -1.06    26.92    -2.48    12.49     2.60     0.83     1.77    31.86    66.32    12.56    12.02
    36.00    16.00    17.33    16.32    -0.81    26.91    -3.81    14.01     3.32     1.01     2.32    30.26    64.15    11.01    10.42
    36.00    18.00    19.61    18.40    -0.55    26.90    -5.32    15.49     4.13     1.21     2.91    29.40    61.95     9.81     9.16
    36.00    20.00    21.95    20.49    -0.27    26.89    -7.02    16.94     5.01     1.45     3.56    29.03    59.71     8.85     8.14
    36.00    22.00    24.33    22.60     0.01    26.88    -8.90    18.37     5.97     1.73     4.24    29.01    57.43     8.07     7.30
    36.00    24.00    26.78    24.73     0.31    26.87   -10.97    19.78     7.00     2.05     4.95    29.26    55.10     7.42     7.81
    36.00     0.00     0.14    -0.14    -2.55    26.99     1.84    -0.14     0.00    -0.28     0.28 ********    80.97 ******** ********
    36.00    -2.00    -1.93    -2.22    -2.73    27.00     1.75    -2.15    -0.07    -0.29     0.22   427.81    83.03    91.57    91.36
    36.00    -4.00    -3.99    -4.31    -2.90    27.02     1.49    -4.06    -0.25    -0.32     0.07   129.81    85.08    44.35    44.08
    36.00    -6.00    -6.04    -6.41    -3.06    27.03     1.05    -5.89    -0.53    -0.37    -0.16    70.56    87.14    29.32    29.00
    36.00    -8.00    -8.09    -8.54    -3.22    27.04     0.43    -7.63    -0.91    -0.45    -0.46    49.44    89.20    21.94    21.56
    36.00   -10.00   -10.14   -10.69    -3.37    27.05    -0.36    -9.31    -1.39    -0.55    -0.84    39.76    91.27    17.54    17.12
    36.00   -12.00   -12.20   -12.87    -3.51    27.06    -1.33   -10.92    -1.95    -0.68    -1.27    34.69    93.34    14.63    14.15
    36.00   -14.00   -14.26   -15.08    -3.64    27.07    -2.48   -12.49    -2.60    -0.83    -1.77    31.86    95.43    12.56    12.02
    36.00   -16.00   -16.32   -17.33    -3.77    27.08    -3.81   -14.01    -3.32    -1.01    -2.32    30.26    97.54    11.01    10.42
    36.00   -18.00   -18.40   -19.61    -3.89    27.10    -5.32   -15.49    -4.13    -1.21    -2.91    29.40    99.66     9.81     9.16
    36.00   -20.00   -20.49   -21.95    -4.00    27.11    -7.02   -16.94    -5.01    -1.45    -3.56    29.03   101.81     8.85     8.14
    36.00   -22.00   -22.60   -24.33    -4.10    27.12    -8.90   -18.37    -5.97    -1.73    -4.24    29.01   103.98     8.07     7.30
    36.00   -24.00   -24.73   -26.78    -4.20    27.14   -10.97   -19.78    -7.00    -2.05    -4.95    29.26   106.18     7.42     7.81
    38.00     0.00     0.14    -0.14    -2.62    27.00     1.87    -0.14     0.00    -0.28     0.28 ********    80.95 ******** ********
    38.00     2.00     2.22     1.93    -2.43    26.99     1.78     2.15     0.07     0.29    -0.22   429.90    78.90    91.63    91.43
    38.00     4.00     4.31     3.99    -2.24    26.98     1.52     4.06     0.25     0.32    -0.07   130.40    76.83    44.37    44.11
    38.00     6.00     6.41     6.04    -2.03    26.97     1.07     5.88     0.53     0.38     0.15    70.84    74.76    29.33    29.02
    38.00     8.00     8.54     8.09    -1.82    26.96     0.45     7.63     0.91     0.45     0.46    49.60    72.67    21.94    21.57
    38.00    10.00    10.69    10.14    -1.59    26.95    -0.34     9.31     1.39     0.55     0.83    39.85    70.57    17.55    17.12
    38.00    12.00    12.87    12.19    -1.36    26.94    -1.32    10.92     1.95     0.68     1.27    34.75    68.45    14.64    14.15
    38.00    14.00    15.08    14.25    -1.12    26.93    -2.48    12.48     2.59     0.83     1.77    31.90    66.31    12.57    12.03
    38.00    16.00    17.32    16.32    -0.87    26.91    -3.82    14.00     3.32     1.01     2.31    30.29    64.14    11.02    10.42
    38.00    18.00    19.61    18.39    -0.61    26.90    -5.34    15.48     4.13     1.21     2.91    29.42    61.93     9.81     9.16
    38.00    20.00    21.94    20.49    -0.33    26.89    -7.05    16.93     5.01     1.45     3.55    29.05    59.70     8.85     8.14
    38.00    22.00    24.33    22.60    -0.05    26.88    -8.95    18.36     5.96     1.73     4.23    29.03    57.42     8.07     7.30
    38.00    24.00    26.77    24.73     0.25    26.87   -11.04    19.78     7.00     2.05     4.95    29.27    55.09     7.42     7.81
    38.00     0.00     0.14    -0.14    -2.62    27.00     1.87    -0.14     0.00    -0.28     0.28 ********    80.95 ******** ********
    38.00    -2.00    -1.93    -2.22    -2.80    27.01     1.78    -2.15    -0.07    -0.29     0.22   429.90    83.01    91.63    91.43
    38.00    -4.00    -3.99    -4.31    -2.97    27.02     1.52    -4.06    -0.25    -0.32     0.07   130.40    85.06    44.37    44.11
    38.00    -6.00    -6.04    -6.41    -3.14    27.03     1.07    -5.88    -0.53    -0.38    -0.15    70.84    87.12    29.33    29.02
    38.00    -8.00    -8.09    -8.54    -3.29    27.04     0.45    -7.63    -0.91    -0.45    -0.46    49.60    89.18    21.94    21.57
    38.00   -10.00   -10.14   -10.69    -3.44    27.05    -0.34    -9.31    -1.39    -0.55    -0.83    39.85    91.25    17.55    17.12
    38.00   -12.00   -12.19   -12.87    -3.59    27.06    -1.32   -10.92    -1.95    -0.68    -1.27    34.75    93.32    14.64    14.15
    38.00   -14.00   -14.25   -15.08    -3.72    27.07    -2.48   -12.48    -2.59    -0.83    -1.77    31.90    95.41    12.57    12.03
    38.00   -16.00   -16.32   -17.32    -3.85    27.09    -3.82   -14.00    -3.32    -1.01    -2.31    30.29    97.52    11.02    10.42
    38.00   -18.00   -18.39   -19.61    -3.96    27.10    -5.34   -15.48    -4.13    -1.21    -2.91    29.42    99.64     9.81     9.16
    38.00   -20.00   -20.49   -21.94    -4.07    27.11    -7.05   -16.93    -5.01    -1.45    -3.55    29.05   101.79     8.85     8.14
    38.00   -22.00   -22.60   -24.33    -4.18    27.13    -8.95   -18.36    -5.96    -1.73    -4.23    29.03   103.96     8.07     7.30
    38.00   -24.00   -24.73   -26.77    -4.27    27.14   -11.04   -19.78    -7.00    -2.05    -4.95    29.27   106.16     7.42     7.81
     0.00     0.00     0.13    -0.13    -1.50    26.96     0.00     0.13     0.00     0.27    -0.27 ********    81.22 ******** ********
     0.00     2.00     2.22     1.94    -1.33    26.95    -0.08     2.15     0.07     0.28    -0.21   412.85    79.16    90.92    90.72
     0.00     4.00     4.32     4.01    -1.15    26.94    -0.31     4.07     0.25     0.31    -0.06   125.58    77.09    44.10    43.84
     0.00     6.00     6.44     6.07    -0.96    26.93    -0.71     5.91     0.53     0.37     0.17    68.62    75.01    29.17    28.85
     0.00     8.00     8.58     8.13    -0.77    26.93    -1.26     7.66     0.92     0.44     0.47    48.35    72.92    21.83    21.46
     0.00    10.00    10.74    10.19    -0.57    26.92    -1.97     9.34     1.40     0.55     0.85    39.07    70.81    17.46    17.03
     0.00    12.00    12.93    12.25    -0.36    26.91    -2.85    10.96     1.96     0.67     1.29    34.23    68.69    14.57    14.08
     0.00    14.00    15.15    14.32    -0.15    26.90    -3.88    12.53     2.61     0.82     1.79    31.54    66.54    12.50    11.96
     0.00    16.00    17.40    16.40     0.08    26.90    -5.07    14.06     3.35     1.00     2.34    30.02    64.37    10.96    10.37
     0.00    18.00    19.70    18.49     0.31    26.89    -6.43    15.54     4.16     1.21     2.94    29.22    62.16     9.77     9.11
     0.00    20.00    22.05    20.59     0.55    26.88    -7.96    17.00     5.05     1.46     3.59    28.89    59.92     8.81     8.10
     0.00    22.00    24.45    22.71     0.81    26.88    -9.66    18.44     6.01     1.74     4.27    28.90    57.64     8.03     7.26
     0.00    24.00    26.91    24.85     1.07    26.87   -11.52    19.85     7.05     2.06     5.00    29.16    55.30     7.38     7.85
     0.00     0.00     0.13    -0.13    -1.50    26.96     0.00     0.13     0.00     0.27    -0.27 ********    81.22 ******** ********
     0.00    -2.00    -1.94    -2.22    -1.67    26.97    -0.08    -2.15    -0.07    -0.28     0.21   412.85    83.29    90.92    90.72
     0.00    -4.00    -4.01    -4.32    -1.82    26.97    -0.31    -4.07    -0.25    -0.31     0.06   125.58    85.35    44.10    43.84
     0.00    -6.00    -6.07    -6.44    -1.98    26.98    -0.71    -5.91    -0.53    -0.37    -0.17    68.62    87.41    29.17    28.85
     0.00    -8.00    -8.13    -8.58    -2.12    26.99    -1.26    -7.66    -0.92    -0.44    -0.47    48.35    89.47    21.83    21.46
     0.00   -10.00   -10.19   -10.74    -2.26    27.00    -1.97    -9.34    -1.40    -0.55    -0.85    39.07    91.55    17.46    17.03
     0.00   -12.00   -12.25   -12.93    -2.40    27.01    -2.85   -10.96    -1.96    -0.67    -1.29    34.23    93.63    14.57    14.08
     0.00   -14.00   -14.32   -15.15    -2.52    27.02    -3.88   -12.53    -2.61    -0.82    -1.79    31.54    95.73    12.50    11.96
     0.00   -16.00   -16.40   -17.40    -2.64    27.03    -5.07   -14.06    -3.35    -1.00    -2.34    30.02    97.84    10.96    10.37
     0.00   -18.00   -18.49   -19.70    -2.76    27.04    -6.43   -15.54    -4.16    -1.21    -2.94    29.22    99.97     9.77     9.11
     0.00   -20.00   -20.59   -22.05    -2.86    27.05    -7.96   -17.00    -5.05    -1.46    -3.59    28.89   102.13     8.81     8.10
     0.00   -22.00   -22.71   -24.45    -2.96    27.06    -9.66   -18.44    -6.01    -1.74    -4.27    28.90   104.31     8.03     7.26
     0.00   -24.00   -24.85   -26.91    -3.06    27.07   -11.52   -19.85    -7.05    -2.06    -5.00    29.16   106.52     7.38     7.85
    -2.00     0.00     0.13    -0.13    -1.45    26.96    -0.17    -0.13     0.00    -0.27     0.26 ********    81.24 ******** ********
    -2.00     2.00     2.22     1.94    -1.28    26.95    -0.24     2.15     0.07     0.28    -0.21   410.80    79.17    90.87    90.67
    -2.00     4.00     4.32     4.01    -1.10    26.94    -0.48     4.07     0.25     0.31    -0.06   124.99    77.10    44.08    43.82
    -2.00     6.00     6.44     6.07    -0.92    26.93    -0.87     5.91     0.53     0.36     0.17    68.34    75.03    29.16    28.84
    -2.00     8.00     8.58     8.13    -0.73    26.92    -1.42     7.66     0.92     0.44     0.48    48.19    72.93    21.82    21.45
    -2.00    10.00    10.74    10.19    -0.53    26.92    -2.13     9.34     1.40     0.54     0.85    38.97    70.83    17.46    17.03
    -2.00    12.00    12.93    12.26    -0.32    26.91    -3.00    10.97     1.96     0.67     1.29    34.15    68.70    14.56    14.08
    -2.00    14.00    15.15    14.33    -0.11    26.90    -4.02    12.54     2.61     0.82     1.79    31.48    66.56    12.50    11.96
    -2.00    16.00    17.41    16.40     0.12    26.90    -5.21    14.06     3.35     1.00     2.34    29.98    64.38    10.96    10.36
    -2.00    18.00    19.70    18.49     0.35    26.89    -6.57    15.55     4.16     1.21     2.94    29.19    62.18     9.77     9.11
    -2.00    20.00    22.05    20.59     0.59    26.88    -8.09    17.00     5.05     1.46     3.59    28.86    59.94     8.81     8.10
    -2.00    22.00    24.45    22.71     0.84    26.88    -9.77    18.44     6.01     1.74     4.28    28.87    57.65     8.03     7.26
    -2.00    24.00    26.91    24.86     1.10    26.87   -11.63    19.86     7.06     2.06     5.00    29.14    55.32     7.38     7.85
    -2.00     0.00     0.13    -0.13    -1.45    26.96    -0.17    -0.13     0.00    -0.27     0.26 ********    81.24 ******** ********
    -2.00    -2.00    -1.94    -2.22    -1.62    26.96    -0.24    -2.15    -0.07    -0.28     0.21   410.80    83.30    90.87    90.67
    -2.00    -4.00    -4.01    -4.32    -1.77    26.97    -0.48    -4.07    -0.25    -0.31     0.06   124.99    85.36    44.08    43.82
    -2.00    -6.00    -6.07    -6.44    -1.93    26.98    -0.87    -5.91    -0.53    -0.36    -0.17    68.34    87.42    29.16    28.84
    -2.00    -8.00    -8.13    -8.58    -2.07    26.99    -1.42    -7.66    -0.92    -0.44    -0.48    48.19    89.49    21.82    21.45
    -2.00   -10.00   -10.19   -10.74    -2.21    27.00    -2.13    -9.34    -1.40    -0.54    -0.85    38.97    91.56    17.46    17.03
    -2.00   -12.00   -12.26   -12.93    -2.34    27.01    -3.00   -10.97    -1.96    -0.67    -1.29    34.15    93.65    14.56    14.08
    -2.00   -14.00   -14.33   -15.15    -2.47    27.02    -4.02   -12.54    -2.61    -0.82    -1.79    31.48    95.74    12.50    11.96
    -2.00   -16.00   -16.40   -17.41    -2.59    27.03    -5.21   -14.06    -3.35    -1.00    -2.34    29.98    97.86    10.96    10.36
    -2.00   -18.00   -18.49   -19.70    -2.70    27.04    -6.57   -15.55    -4.16    -1.21    -2.94    29.19    99.99     9.77     9.11
    -2.00   -20.00   -20.59   -22.05    -2.81    27.05    -8.09   -17.00    -5.05    -1.46    -3.59    28.86   102.14     8.81     8.10
    -2.00   -22.00   -22.71   -24.45    -2.91    27.06    -9.77   -18.44    -6.01    -1.74    -4.28    28.87   104.32     8.03     7.26
    -2.00   -24.00   -24.86   -26.91    -3.00    27.07   -11.63   -19.86    -7.06    -2.06    -5.00    29.14   106.53     7.38     7.85
    -4.00     0.00     0.13    -0.13    -1.41    26.95    -0.34    -0.13     0.00    -0.26     0.26 ********    81.25 ******** ********
    -4.00     2.00     2.22     1.94    -1.23    26.95    -0.42     2.15     0.07     0.27    -0.21   408.50    79.19    90.81    90.61
    -4.00     4.00     4.32     4.01    -1.06    26.94    -0.65     4.07     0.25     0.31    -0.06   124.32    77.12    44.06    43.80
    -4.00     6.00     6.44     6.08    -0.87    26.93    -1.04     5.91     0.53     0.36     0.17    68.03    75.04    29.15    28.84
    -4.00     8.00     8.58     8.14    -0.68    26.92    -1.59     7.66     0.92     0.44     0.48    48.01    72.95    21.82    21.44
    -4.00    10.00    10.74    10.20    -0.48    26.92    -2.29     9.34     1.40     0.54     0.85    38.84    70.84    17.45    17.02
    -4.00    12.00    12.93    12.26    -0.28    26.91    -3.15    10.97     1.96     0.67     1.29    34.07    68.72    14.56    14.07
    -4.00    14.00    15.15    14.33    -0.07    26.90    -4.18    12.54     2.61     0.82     1.79    31.41    66.57    12.50    11.96
    -4.00    16.00    17.41    16.41     0.16    26.90    -5.36    14.06     3.35     1.00     2.35    29.92    64.40    10.96    10.36
    -4.00    18.00    19.71    18.50     0.39    26.89    -6.71    15.55     4.16     1.21     2.95    29.14    62.19     9.76     9.11
    -4.00    20.00    22.05    20.60     0.63    26.88    -8.22    17.01     5.05     1.46     3.59    28.83    59.95     8.81     8.10
    -4.00    22.00    24.46    22.72     0.87    26.88    -9.90    18.44     6.01     1.73     4.28    28.84    57.67     8.03     7.26
    -4.00    24.00    26.92    24.86     1.13    26.87   -11.75    19.86     7.06     2.05     5.00    29.11    55.33     7.38     7.85
    -4.00     0.00     0.13    -0.13    -1.41    26.95    -0.34    -0.13     0.00    -0.26     0.26 ********    81.25 ******** ********
    -4.00    -2.00    -1.94    -2.22    -1.57    26.96    -0.42    -2.15    -0.07    -0.27     0.21   408.50    83.31    90.81    90.61
    -4.00    -4.00    -4.01    -4.32    -1.73    26.97    -0.65    -4.07    -0.25    -0.31     0.06   124.32    85.37    44.06    43.80
    -4.00    -6.00    -6.08    -6.44    -1.88    26.98    -1.04    -5.91    -0.53    -0.36    -0.17    68.03    87.44    29.15    28.84
    -4.00    -8.00    -8.14    -8.58    -2.02    26.99    -1.59    -7.66    -0.92    -0.44    -0.48    48.01    89.50    21.82    21.44
    -4.00   -10.00   -10.20   -10.74    -2.16    27.00    -2.29    -9.34    -1.40    -0.54    -0.85    38.84    91.58    17.45    17.02
    -4.00   -12.00   -12.26   -12.93    -2.29    27.01    -3.15   -10.97    -1.96    -0.67    -1.29    34.07    93.66    14.56    14.07
    -4.00   -14.00   -14.33   -15.15    -2.42    27.01    -4.18   -12.54    -2.61    -0.82    -1.79    31.41    95.76    12.50    11.96
    -4.00   -16.00   -16.41   -17.41    -2.54    27.02    -5.36   -14.06    -3.35    -1.00    -2.35    29.92    97.87    10.96    10.36
    -4.00   -18.00   -18.50   -19.71    -2.65    27.03    -6.71   -15.55    -4.16    -1.21    -2.95    29.14   100.00     9.76     9.11
    -4.00   -20.00   -20.60   -22.05    -2.76    27.04    -8.22   -17.01    -5.05    -1.46    -3.59    28.83   102.16     8.81     8.10
    -4.00   -22.00   -22.72   -24.46    -2.86    27.05    -9.90   -18.44    -6.01    -1.73    -4.28    28.84   104.34     8.03     7.26
    -4.00   -24.00   -24.86   -26.92    -2.95    27.06   -11.75   -19.86    -7.06    -2.05    -5.00    29.11   106.55     7.38     7.85
    -6.00     0.00     0.13    -0.13    -1.36    26.95    -0.52    -0.13     0.00    -0.26     0.26 ********    81.27 ******** ********
    -6.00     2.00     2.22     1.95    -1.19    26.95    -0.59     2.15     0.07     0.27    -0.21   405.94    79.20    90.75    90.55
    -6.00     4.00     4.32     4.01    -1.01    26.94    -0.83     4.07     0.25     0.31    -0.06   123.59    77.13    44.04    43.78
    -6.00     6.00     6.44     6.08    -0.83    26.93    -1.21     5.91     0.53     0.36     0.17    67.68    75.05    29.14    28.83
    -6.00     8.00     8.58     8.14    -0.64    26.92    -1.76     7.66     0.92     0.44     0.48    47.80    72.96    21.81    21.44
    -6.00    10.00    10.74    10.20    -0.44    26.92    -2.46     9.34     1.40     0.54     0.86    38.71    70.86    17.45    17.02
    -6.00    12.00    12.93    12.26    -0.24    26.91    -3.32    10.97     1.96     0.67     1.30    33.97    68.73    14.55    14.07
    -6.00    14.00    15.15    14.33    -0.03    26.90    -4.34    12.54     2.61     0.82     1.79    31.34    66.59    12.50    11.96
    -6.00    16.00    17.41    16.41     0.19    26.90    -5.51    14.06     3.35     1.00     2.35    29.86    64.41    10.96    10.36
    -6.00    18.00    19.71    18.50     0.42    26.89    -6.85    15.55     4.16     1.21     2.95    29.09    62.21     9.76     9.11
    -6.00    20.00    22.06    20.60     0.66    26.88    -8.36    17.01     5.05     1.45     3.60    28.78    59.97     8.81     8.09
    -6.00    22.00    24.46    22.73     0.91    26.88   -10.03    18.44     6.02     1.73     4.28    28.80    57.68     8.03     7.26
    -6.00    24.00    26.92    24.87     1.16    26.87   -11.87    19.86     7.06     2.05     5.01    29.08    55.35     7.38     7.85
    -6.00     0.00     0.13    -0.13    -1.36    26.95    -0.52    -0.13     0.00    -0.26     0.26 ********    81.27 ******** ********
    -6.00    -2.00    -1.95    -2.22    -1.52    26.96    -0.59    -2.15    -0.07    -0.27     0.21   405.94    83.33    90.75    90.55
    -6.00    -4.00    -4.01    -4.32    -1.68    26.97    -0.83    -4.07    -0.25    -0.31     0.06   123.59    85.39    44.04    43.78
    -6.00    -6.00    -6.08    -6.44    -1.83    26.98    -1.21    -5.91    -0.53    -0.36    -0.17    67.68    87.45    29.14    28.83
    -6.00    -8.00    -8.14    -8.58    -1.97    26.99    -1.76    -7.66    -0.92    -0.44    -0.48    47.80    89.52    21.81    21.44
    -6.00   -10.00   -10.20   -10.74    -2.11    26.99    -2.46    -9.34    -1.40    -0.54    -0.86    38.71    91.59    17.45    17.02
    -6.00   -12.00   -12.26   -12.93    -2.24    27.00    -3.32   -10.97    -1.96    -0.67    -1.30    33.97    93.68    14.55    14.07
    -6.00   -14.00   -14.33   -15.15    -2.37    27.01    -4.34   -12.54    -2.61    -0.82    -1.79    31.34    95.77    12.50    11.96
    -6.00   -16.00   -16.41   -17.41    -2.49    27.02    -5.51   -14.06    -3.35    -1.00    -2.35    29.86    97.89    10.96    10.36
    -6.00   -18.00   -18.50   -19.71    -2.60    27.03    -6.85   -15.55    -4.16    -1.21    -2.95    29.09   100.02     9.76     9.11
    -6.00   -20.00   -20.60   -22.06    -2.71    27.04    -8.36   -17.01    -5.05    -1.45    -3.60    28.78   102.17     8.81     8.09
