
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE06 front suspension                              

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
    20.00   -30.00   103.85  -170.60    33.35    -8.19    -6.63    -2.03    -0.88     1.86    17.03   -24.94   994.73   111.16
    20.00   -32.00   105.52  -170.63    34.14    -8.19    -6.48    -2.03    -0.84     1.93    17.03   -26.60   994.73    73.15
    20.00   -34.00   107.11  -170.67    34.93    -8.19    -6.33    -2.03    -0.81     2.00    17.03   -28.25   994.73    35.12
    20.00   -36.00   108.51  -170.70    35.66    -8.19    -6.17    -2.03    -0.78     2.07    17.03   -29.78   994.73     0.00
    22.00     0.00    72.20  -169.30    21.31    -8.20    -8.00    -2.09    -1.50     0.83    18.77     0.00  1022.82   668.47
    22.00     2.00    68.02  -169.21    20.56    -8.20    -8.04    -2.09    -1.55     0.76    18.77     1.68  1022.82   703.69
    22.00     4.00    63.51  -169.12    19.81    -8.20    -8.07    -2.09    -1.60     0.68    18.77     3.36  1022.82   738.49
    22.00     6.00    58.65  -169.02    19.06    -8.20    -8.10    -2.09    -1.65     0.61    18.77     5.05  1022.82   772.82
    22.00     8.00    53.39  -168.91    18.33    -8.20    -8.13    -2.09    -1.70     0.53    18.77     6.74  1022.82   806.62
    22.00    10.00    47.67  -168.79    17.60    -8.20    -8.15    -2.09    -1.75     0.46    18.77     8.44  1022.82   839.84
    22.00    12.00    41.46  -168.66    16.87    -8.20    -8.16    -2.09    -1.81     0.38    18.77    10.14  1022.82   872.42
    22.00    14.00    34.67  -168.52    16.16    -8.20    -8.17    -2.09    -1.86     0.31    18.77    11.85  1022.82   904.28
    22.00    16.00    27.23  -168.37    15.45    -8.20    -8.18    -2.09    -1.92     0.23    18.77    13.57  1022.82   935.35
    22.00    18.00    19.06  -168.20    14.76    -8.20    -8.19    -2.09    -1.98     0.15    18.77    15.29  1022.82   965.54
    22.00    20.00    10.02  -168.01    14.08    -8.20    -8.19    -2.09    -2.03     0.08    18.77    17.03  1022.82   994.73
    22.00    22.00     0.00  -167.81    13.41    -8.20    -8.20    -2.09    -2.09     0.00    18.77    18.77  1022.82  1022.82
    22.00    24.00   -11.18  -167.57    12.76    -8.20    -8.20    -2.09    -2.15    -0.08    18.77    20.52  1022.82  1049.67
    22.00    26.00   -23.74  -167.31    12.14    -8.20    -8.21    -2.09    -2.22    -0.16    18.77    22.29  1022.82  1075.12
    22.00    28.00   -37.93  -167.02    11.54    -8.20    -8.21    -2.09    -2.28    -0.23    18.77    24.07  1022.82  1098.97
    22.00    30.00   -54.11  -166.69    10.97    -8.20    -8.22    -2.09    -2.34    -0.31    18.77    25.87  1022.82  1121.00
    22.00    32.00   -72.72  -166.30    10.45    -8.20    -8.23    -2.09    -2.41    -0.39    18.77    27.69  1022.82  1140.93
    22.00    34.00   -94.36  -165.85     9.97    -8.20    -8.25    -2.09    -2.48    -0.48    18.77    29.52  1022.82  1158.41
    22.00    36.00  -119.88  -165.33     9.57    -8.20    -8.28    -2.09    -2.55    -0.56    18.77    31.39  1022.82  1173.00
    22.00    38.00  -150.44  -164.70     9.25    -8.20    -8.33    -2.09    -2.62    -0.64    18.77    33.28  1022.82  1184.13
    22.00     0.00    72.20  -169.30    21.31    -8.20    -8.00    -2.09    -1.50     0.83    18.77     0.00  1022.82   668.47
    22.00    -2.00    76.09  -169.38    22.07    -8.20    -7.96    -2.09    -1.45     0.90    18.77    -1.68  1022.82   632.86
    22.00    -4.00    79.72  -169.45    22.83    -8.20    -7.90    -2.09    -1.41     0.98    18.77    -3.35  1022.82   596.91
    22.00    -6.00    83.10  -169.52    23.59    -8.20    -7.85    -2.09    -1.36     1.05    18.77    -5.02  1022.82   560.65
    22.00    -8.00    86.27  -169.59    24.36    -8.20    -7.78    -2.09    -1.31     1.13    18.77    -6.69  1022.82   524.11
    22.00   -10.00    89.23  -169.65    25.13    -8.20    -7.72    -2.09    -1.27     1.20    18.77    -8.35  1022.82   487.32
    22.00   -12.00    92.01  -169.71    25.91    -8.20    -7.64    -2.09    -1.23     1.27    18.77   -10.02  1022.82   450.32
    22.00   -14.00    94.62  -169.76    26.69    -8.20    -7.56    -2.09    -1.18     1.35    18.77   -11.68  1022.82   413.12
    22.00   -16.00    97.08  -169.81    27.46    -8.20    -7.47    -2.09    -1.14     1.42    18.77   -13.34  1022.82   375.75
    22.00   -18.00    99.39  -169.86    28.25    -8.20    -7.37    -2.09    -1.10     1.49    18.77   -15.00  1022.82   338.24
    22.00   -20.00   101.57  -169.90    29.03    -8.20    -7.27    -2.09    -1.06     1.57    18.77   -16.66  1022.82   300.60
    22.00   -22.00   103.62  -169.95    29.81    -8.20    -7.15    -2.09    -1.02     1.64    18.77   -18.32  1022.82   262.85
    22.00   -24.00   105.56  -169.99    30.60    -8.20    -7.04    -2.09    -0.99     1.71    18.77   -19.98  1022.82   225.02
    22.00   -26.00   107.40  -170.03    31.39    -8.20    -6.91    -2.09    -0.95     1.79    18.77   -21.63  1022.82   187.12
    22.00   -28.00   109.14  -170.06    32.18    -8.20    -6.78    -2.09    -0.91     1.86    18.77   -23.29  1022.82   149.16
    22.00   -30.00   110.78  -170.10    32.98    -8.20    -6.63    -2.09    -0.88     1.93    18.77   -24.94  1022.82   111.16
    22.00   -32.00   112.34  -170.13    33.77    -8.20    -6.48    -2.09    -0.84     2.01    18.77   -26.60  1022.82    73.15
    22.00   -34.00   113.82  -170.16    34.57    -8.20    -6.33    -2.09    -0.81     2.08    18.77   -28.25  1022.82    35.12
    22.00   -36.00   115.12  -170.19    35.30    -8.20    -6.17    -2.09    -0.78     2.15    18.77   -29.78  1022.82     0.00
    24.00     0.00    81.77  -168.89    20.84    -8.20    -8.00    -2.15    -1.50     0.91    20.52     0.00  1049.67   668.47
    24.00     2.00    77.77  -168.82    20.07    -8.20    -8.04    -2.15    -1.55     0.83    20.52     1.68  1049.67   703.69
    24.00     4.00    73.44  -168.73    19.31    -8.20    -8.07    -2.15    -1.60     0.76    20.52     3.36  1049.67   738.49
    24.00     6.00    68.75  -168.65    18.56    -8.20    -8.10    -2.15    -1.65     0.68    20.52     5.05  1049.67   772.82
    24.00     8.00    63.66  -168.55    17.80    -8.20    -8.13    -2.15    -1.70     0.61    20.52     6.74  1049.67   806.62
    24.00    10.00    58.12  -168.45    17.06    -8.20    -8.15    -2.15    -1.75     0.53    20.52     8.44  1049.67   839.84
    24.00    12.00    52.07  -168.34    16.32    -8.20    -8.16    -2.15    -1.81     0.46    20.52    10.14  1049.67   872.42
    24.00    14.00    45.44  -168.21    15.59    -8.20    -8.17    -2.15    -1.86     0.38    20.52    11.85  1049.67   904.28
    24.00    16.00    38.15  -168.08    14.86    -8.20    -8.18    -2.15    -1.92     0.31    20.52    13.57  1049.67   935.35
    24.00    18.00    30.09  -167.93    14.15    -8.20    -8.19    -2.15    -1.98     0.23    20.52    15.29  1049.67   965.54
    24.00    20.00    21.15  -167.76    13.45    -8.20    -8.19    -2.15    -2.03     0.15    20.52    17.03  1049.67   994.73
    24.00    22.00    11.18  -167.57    12.76    -8.20    -8.20    -2.15    -2.09     0.08    20.52    18.77  1049.67  1022.82
    24.00    24.00     0.00  -167.37    12.09    -8.20    -8.20    -2.15    -2.15     0.00    20.52    20.52  1049.67  1049.67
    24.00    26.00   -12.63  -167.13    11.44    -8.20    -8.21    -2.15    -2.22    -0.08    20.52    22.29  1049.67  1075.12
    24.00    28.00   -27.01  -166.86    10.82    -8.20    -8.21    -2.15    -2.28    -0.16    20.52    24.07  1049.67  1098.97
    24.00    30.00   -43.51  -166.55    10.23    -8.20    -8.22    -2.15    -2.34    -0.24    20.52    25.87  1049.67  1121.00
    24.00    32.00   -62.66  -166.20     9.67    -8.20    -8.23    -2.15    -2.41    -0.32    20.52    27.69  1049.67  1140.93
    24.00    34.00   -85.15  -165.78     9.17    -8.20    -8.25    -2.15    -2.48    -0.40    20.52    29.52  1049.67  1158.41
    24.00    36.00  -111.96  -165.28     8.74    -8.20    -8.28    -2.15    -2.55    -0.48    20.52    31.39  1049.67  1173.00
    24.00    38.00  -144.51  -164.67     8.39    -8.20    -8.33    -2.15    -2.62    -0.56    20.52    33.28  1049.67  1184.13
    24.00     0.00    81.77  -168.89    20.84    -8.20    -8.00    -2.15    -1.50     0.91    20.52     0.00  1049.67   668.47
    24.00    -2.00    85.49  -168.96    21.61    -8.20    -7.96    -2.15    -1.45     0.98    20.52    -1.68  1049.67   632.86
    24.00    -4.00    88.94  -169.02    22.38    -8.20    -7.90    -2.15    -1.41     1.06    20.52    -3.35  1049.67   596.91
    24.00    -6.00    92.16  -169.08    23.16    -8.20    -7.85    -2.15    -1.36     1.13    20.52    -5.02  1049.67   560.65
    24.00    -8.00    95.16  -169.14    23.93    -8.20    -7.78    -2.15    -1.31     1.20    20.52    -6.69  1049.67   524.11
    24.00   -10.00    97.96  -169.19    24.71    -8.20    -7.72    -2.15    -1.27     1.28    20.52    -8.35  1049.67   487.32
    24.00   -12.00   100.58  -169.24    25.50    -8.20    -7.64    -2.15    -1.23     1.35    20.52   -10.02  1049.67   450.32
    24.00   -14.00   103.03  -169.29    26.28    -8.20    -7.56    -2.15    -1.18     1.42    20.52   -11.68  1049.67   413.12
    24.00   -16.00   105.34  -169.33    27.07    -8.20    -7.47    -2.15    -1.14     1.50    20.52   -13.34  1049.67   375.75
    24.00   -18.00   107.50  -169.37    27.86    -8.20    -7.37    -2.15    -1.10     1.57    20.52   -15.00  1049.67   338.24
    24.00   -20.00   109.54  -169.41    28.65    -8.20    -7.27    -2.15    -1.06     1.64    20.52   -16.66  1049.67   300.60
    24.00   -22.00   111.45  -169.44    29.44    -8.20    -7.15    -2.15    -1.02     1.72    20.52   -18.32  1049.67   262.85
    24.00   -24.00   113.26  -169.48    30.23    -8.20    -7.04    -2.15    -0.99     1.79    20.52   -19.98  1049.67   225.02
    24.00   -26.00   114.96  -169.51    31.03    -8.20    -6.91    -2.15    -0.95     1.86    20.52   -21.63  1049.67   187.12
    24.00   -28.00   116.56  -169.54    31.83    -8.20    -6.78    -2.15    -0.91     1.94    20.52   -23.29  1049.67   149.16
    24.00   -30.00   118.08  -169.57    32.63    -8.20    -6.63    -2.15    -0.88     2.01    20.52   -24.94  1049.67   111.16
    24.00   -32.00   119.52  -169.59    33.43    -8.20    -6.48    -2.15    -0.84     2.08    20.52   -26.60  1049.67    73.15
    24.00   -34.00   120.88  -169.62    34.23    -8.20    -6.33    -2.15    -0.81     2.16    20.52   -28.25  1049.67    35.12
    24.00   -36.00   122.07  -169.64    34.97    -8.20    -6.17    -2.15    -0.78     2.22    20.52   -29.78  1049.67     0.00
    26.00     0.00    92.11  -168.45    20.40    -8.21    -8.00    -2.22    -1.50     0.99    22.29     0.00  1075.12   668.47
    26.00     2.00    88.32  -168.39    19.62    -8.21    -8.04    -2.22    -1.55     0.91    22.29     1.68  1075.12   703.69
    26.00     4.00    84.21  -168.32    18.84    -8.21    -8.07    -2.22    -1.60     0.84    22.29     3.36  1075.12   738.49
    26.00     6.00    79.74  -168.24    18.07    -8.21    -8.10    -2.22    -1.65     0.76    22.29     5.05  1075.12   772.82
    26.00     8.00    74.88  -168.16    17.31    -8.21    -8.13    -2.22    -1.70     0.69    22.29     6.74  1075.12   806.62
    26.00    10.00    69.56  -168.07    16.55    -8.21    -8.15    -2.22    -1.75     0.61    22.29     8.44  1075.12   839.84
    26.00    12.00    63.73  -167.98    15.79    -8.21    -8.16    -2.22    -1.81     0.54    22.29    10.14  1075.12   872.42
    26.00    14.00    57.31  -167.87    15.04    -8.21    -8.17    -2.22    -1.86     0.46    22.29    11.85  1075.12   904.28
    26.00    16.00    50.22  -167.75    14.30    -8.21    -8.18    -2.22    -1.92     0.39    22.29    13.57  1075.12   935.35
    26.00    18.00    42.35  -167.62    13.57    -8.21    -8.19    -2.22    -1.98     0.31    22.29    15.29  1075.12   965.54
    26.00    20.00    33.58  -167.48    12.85    -8.21    -8.19    -2.22    -2.03     0.23    22.29    17.03  1075.12   994.73
    26.00    22.00    23.74  -167.31    12.14    -8.21    -8.20    -2.22    -2.09     0.16    22.29    18.77  1075.12  1022.82
    26.00    24.00    12.63  -167.13    11.44    -8.21    -8.20    -2.22    -2.15     0.08    22.29    20.52  1075.12  1049.67
    26.00    26.00     0.00  -166.92    10.77    -8.21    -8.21    -2.22    -2.22     0.00    22.29    22.29  1075.12  1075.12
    26.00    28.00   -14.48  -166.68    10.12    -8.21    -8.21    -2.22    -2.28    -0.08    22.29    24.07  1075.12  1098.97
    26.00    30.00   -31.26  -166.40     9.49    -8.21    -8.22    -2.22    -2.34    -0.16    22.29    25.87  1075.12  1121.00
    26.00    32.00   -50.90  -166.08     8.91    -8.21    -8.23    -2.22    -2.41    -0.24    22.29    27.69  1075.12  1140.93
    26.00    34.00   -74.24  -165.69     8.38    -8.21    -8.25    -2.22    -2.48    -0.32    22.29    29.52  1075.12  1158.41
    26.00    36.00  -102.44  -165.22     7.91    -8.21    -8.28    -2.22    -2.55    -0.40    22.29    31.39  1075.12  1173.00
    26.00    38.00  -137.23  -164.64     7.54    -8.21    -8.33    -2.22    -2.62    -0.49    22.29    33.28  1075.12  1184.13
    26.00     0.00    92.11  -168.45    20.40    -8.21    -8.00    -2.22    -1.50     0.99    22.29     0.00  1075.12   668.47
    26.00    -2.00    95.61  -168.51    21.18    -8.21    -7.96    -2.22    -1.45     1.06    22.29    -1.68  1075.12   632.86
    26.00    -4.00    98.86  -168.56    21.96    -8.21    -7.90    -2.22    -1.41     1.13    22.29    -3.35  1075.12   596.91
    26.00    -6.00   101.88  -168.61    22.74    -8.21    -7.85    -2.22    -1.36     1.21    22.29    -5.02  1075.12   560.65
    26.00    -8.00   104.68  -168.66    23.53    -8.21    -7.78    -2.22    -1.31     1.28    22.29    -6.69  1075.12   524.11
    26.00   -10.00   107.29  -168.70    24.32    -8.21    -7.72    -2.22    -1.27     1.36    22.29    -8.35  1075.12   487.32
    26.00   -12.00   109.73  -168.74    25.11    -8.21    -7.64    -2.22    -1.23     1.43    22.29   -10.02  1075.12   450.32
    26.00   -14.00   112.00  -168.78    25.90    -8.21    -7.56    -2.22    -1.18     1.50    22.29   -11.68  1075.12   413.12
    26.00   -16.00   114.13  -168.81    26.70    -8.21    -7.47    -2.22    -1.14     1.58    22.29   -13.34  1075.12   375.75
    26.00   -18.00   116.13  -168.85    27.49    -8.21    -7.37    -2.22    -1.10     1.65    22.29   -15.00  1075.12   338.24
    26.00   -20.00   118.00  -168.88    28.29    -8.21    -7.27    -2.22    -1.06     1.72    22.29   -16.66  1075.12   300.60
    26.00   -22.00   119.75  -168.91    29.09    -8.21    -7.15    -2.22    -1.02     1.80    22.29   -18.32  1075.12   262.85
    26.00   -24.00   121.40  -168.94    29.89    -8.21    -7.04    -2.22    -0.99     1.87    22.29   -19.98  1075.12   225.02
    26.00   -26.00   122.96  -168.96    30.69    -8.21    -6.91    -2.22    -0.95     1.94    22.29   -21.63  1075.12   187.12
    26.00   -28.00   124.42  -168.99    31.50    -8.21    -6.78    -2.22    -0.91     2.02    22.29   -23.29  1075.12   149.16
    26.00   -30.00   125.79  -169.01    32.30    -8.21    -6.63    -2.22    -0.88     2.09    22.29   -24.94  1075.12   111.16
    26.00   -32.00   127.09  -169.03    33.10    -8.21    -6.48    -2.22    -0.84     2.16    22.29   -26.60  1075.12    73.15
    26.00   -34.00   128.32  -169.05    33.91    -8.21    -6.33    -2.22    -0.81     2.24    22.29   -28.25  1075.12    35.12
    26.00   -36.00   129.39  -169.07    34.66    -8.21    -6.17    -2.22    -0.78     2.30    22.29   -29.78  1075.12     0.00
    28.00     0.00   103.31  -167.97    19.98    -8.21    -8.00    -2.28    -1.50     1.06    24.07     0.00  1098.97   668.47
    28.00     2.00    99.78  -167.92    19.19    -8.21    -8.04    -2.28    -1.55     0.99    24.07     1.68  1098.97   703.69
    28.00     4.00    95.94  -167.86    18.41    -8.21    -8.07    -2.28    -1.60     0.92    24.07     3.36  1098.97   738.49
    28.00     6.00    91.75  -167.80    17.62    -8.21    -8.10    -2.28    -1.65     0.84    24.07     5.05  1098.97   772.82
    28.00     8.00    87.16  -167.74    16.84    -8.21    -8.13    -2.28    -1.70     0.77    24.07     6.74  1098.97   806.62
    28.00    10.00    82.13  -167.66    16.07    -8.21    -8.15    -2.28    -1.75     0.69    24.07     8.44  1098.97   839.84
    28.00    12.00    76.59  -167.58    15.30    -8.21    -8.16    -2.28    -1.81     0.62    24.07    10.14  1098.97   872.42
    28.00    14.00    70.46  -167.49    14.53    -8.21    -8.17    -2.28    -1.86     0.54    24.07    11.85  1098.97   904.28
    28.00    16.00    63.66  -167.40    13.77    -8.21    -8.18    -2.28    -1.92     0.46    24.07    13.57  1098.97   935.35
    28.00    18.00    56.06  -167.28    13.02    -8.21    -8.19    -2.28    -1.98     0.39    24.07    15.29  1098.97   965.54
    28.00    20.00    47.55  -167.16    12.27    -8.21    -8.19    -2.28    -2.03     0.31    24.07    17.03  1098.97   994.73
    28.00    22.00    37.93  -167.02    11.54    -8.21    -8.20    -2.28    -2.09     0.23    24.07    18.77  1098.97  1022.82
    28.00    24.00    27.01  -166.86    10.82    -8.21    -8.20    -2.28    -2.15     0.16    24.07    20.52  1098.97  1049.67
    28.00    26.00    14.48  -166.68    10.12    -8.21    -8.21    -2.28    -2.22     0.08    24.07    22.29  1098.97  1075.12
    28.00    28.00     0.00  -166.47     9.44    -8.21    -8.21    -2.28    -2.28     0.00    24.07    24.07  1098.97  1098.97
    28.00    30.00   -16.94  -166.22     8.78    -8.21    -8.22    -2.28    -2.34    -0.08    24.07    25.87  1098.97  1121.00
    28.00    32.00   -37.01  -165.93     8.16    -8.21    -8.23    -2.28    -2.41    -0.16    24.07    27.69  1098.97  1140.93
    28.00    34.00   -61.16  -165.58     7.59    -8.21    -8.25    -2.28    -2.48    -0.24    24.07    29.52  1098.97  1158.41
    28.00    36.00   -90.81  -165.15     7.09    -8.21    -8.28    -2.28    -2.55    -0.32    24.07    31.39  1098.97  1173.00
    28.00    38.00  -128.10  -164.61     6.68    -8.21    -8.33    -2.28    -2.62    -0.41    24.07    33.28  1098.97  1184.13
    28.00     0.00   103.31  -167.97    19.98    -8.21    -8.00    -2.28    -1.50     1.06    24.07     0.00  1098.97   668.47
    28.00    -2.00   106.56  -168.02    20.77    -8.21    -7.96    -2.28    -1.45     1.14    24.07    -1.68  1098.97   632.86
    28.00    -4.00   109.57  -168.06    21.56    -8.21    -7.90    -2.28    -1.41     1.21    24.07    -3.35  1098.97   596.91
    28.00    -6.00   112.34  -168.10    22.36    -8.21    -7.85    -2.28    -1.36     1.29    24.07    -5.02  1098.97   560.65
    28.00    -8.00   114.92  -168.14    23.16    -8.21    -7.78    -2.28    -1.31     1.36    24.07    -6.69  1098.97   524.11
    28.00   -10.00   117.31  -168.18    23.95    -8.21    -7.72    -2.28    -1.27     1.43    24.07    -8.35  1098.97   487.32
    28.00   -12.00   119.53  -168.21    24.75    -8.21    -7.64    -2.28    -1.23     1.51    24.07   -10.02  1098.97   450.32
    28.00   -14.00   121.60  -168.24    25.55    -8.21    -7.56    -2.28    -1.18     1.58    24.07   -11.68  1098.97   413.12
    28.00   -16.00   123.52  -168.27    26.36    -8.21    -7.47    -2.28    -1.14     1.65    24.07   -13.34  1098.97   375.75
    28.00   -18.00   125.32  -168.29    27.16    -8.21    -7.37    -2.28    -1.10     1.73    24.07   -15.00  1098.97   338.24
    28.00   -20.00   127.01  -168.32    27.96    -8.21    -7.27    -2.28    -1.06     1.80    24.07   -16.66  1098.97   300.60
    28.00   -22.00   128.58  -168.34    28.77    -8.21    -7.15    -2.28    -1.02     1.87    24.07   -18.32  1098.97   262.85
    28.00   -24.00   130.06  -168.36    29.57    -8.21    -7.04    -2.28    -0.99     1.95    24.07   -19.98  1098.97   225.02
    28.00   -26.00   131.44  -168.38    30.38    -8.21    -6.91    -2.28    -0.95     2.02    24.07   -21.63  1098.97   187.12
    28.00   -28.00   132.74  -168.40    31.19    -8.21    -6.78    -2.28    -0.91     2.09    24.07   -23.29  1098.97   149.16
    28.00   -30.00   133.95  -168.42    32.00    -8.21    -6.63    -2.28    -0.88     2.17    24.07   -24.94  1098.97   111.16
    28.00   -32.00   135.10  -168.43    32.81    -8.21    -6.48    -2.28    -0.84     2.24    24.07   -26.60  1098.97    73.15
    28.00   -34.00   136.18  -168.45    33.62    -8.21    -6.33    -2.28    -0.81     2.31    24.07   -28.25  1098.97    35.12
    28.00   -36.00   137.12  -168.46    34.37    -8.21    -6.17    -2.28    -0.78     2.38    24.07   -29.78  1098.97     0.00
    30.00     0.00   115.50  -167.45    19.60    -8.22    -8.00    -2.34    -1.50     1.14    25.87     0.00  1121.00   668.47
    30.00     2.00   112.29  -167.41    18.80    -8.22    -8.04    -2.34    -1.55     1.07    25.87     1.68  1121.00   703.69
    30.00     4.00   108.77  -167.37    18.00    -8.22    -8.07    -2.34    -1.60     1.00    25.87     3.36  1121.00   738.49
    30.00     6.00   104.92  -167.32    17.21    -8.22    -8.10    -2.34    -1.65     0.92    25.87     5.05  1121.00   772.82
    30.00     8.00   100.69  -167.27    16.41    -8.22    -8.13    -2.34    -1.70     0.85    25.87     6.74  1121.00   806.62
    30.00    10.00    96.02  -167.21    15.62    -8.22    -8.15    -2.34    -1.75     0.77    25.87     8.44  1121.00   839.84
    30.00    12.00    90.86  -167.14    14.83    -8.22    -8.16    -2.34    -1.81     0.70    25.87    10.14  1121.00   872.42
    30.00    14.00    85.11  -167.07    14.05    -8.22    -8.17    -2.34    -1.86     0.62    25.87    11.85  1121.00   904.28
    30.00    16.00    78.70  -166.99    13.27    -8.22    -8.18    -2.34    -1.92     0.54    25.87    13.57  1121.00   935.35
    30.00    18.00    71.49  -166.90    12.50    -8.22    -8.19    -2.34    -1.98     0.47    25.87    15.29  1121.00   965.54
    30.00    20.00    63.36  -166.80    11.73    -8.22    -8.19    -2.34    -2.03     0.39    25.87    17.03  1121.00   994.73
    30.00    22.00    54.11  -166.69    10.97    -8.22    -8.20    -2.34    -2.09     0.31    25.87    18.77  1121.00  1022.82
    30.00    24.00    43.51  -166.55    10.23    -8.22    -8.20    -2.34    -2.15     0.24    25.87    20.52  1121.00  1049.67
    30.00    26.00    31.26  -166.40     9.49    -8.22    -8.21    -2.34    -2.22     0.16    25.87    22.29  1121.00  1075.12
    30.00    28.00    16.94  -166.22     8.78    -8.22    -8.21    -2.34    -2.28     0.08    25.87    24.07  1121.00  1098.97
    30.00    30.00     0.00  -166.01     8.09    -8.22    -8.22    -2.34    -2.34     0.00    25.87    25.87  1121.00  1121.00
    30.00    32.00   -20.34  -165.76     7.43    -8.22    -8.23    -2.34    -2.41    -0.08    25.87    27.69  1121.00  1140.93
    30.00    34.00   -45.21  -165.45     6.82    -8.22    -8.25    -2.34    -2.48    -0.16    25.87    29.52  1121.00  1158.41
    30.00    36.00   -76.33  -165.06     6.28    -8.22    -8.28    -2.34    -2.55    -0.24    25.87    31.39  1121.00  1173.00
    30.00    38.00  -116.41  -164.56     5.83    -8.22    -8.33    -2.34    -2.62    -0.33    25.87    33.28  1121.00  1184.13
    30.00     0.00   115.50  -167.45    19.60    -8.22    -8.00    -2.34    -1.50     1.14    25.87     0.00  1121.00   668.47
    30.00    -2.00   118.45  -167.49    20.40    -8.22    -7.96    -2.34    -1.45     1.22    25.87    -1.68  1121.00   632.86
    30.00    -4.00   121.16  -167.52    21.20    -8.22    -7.90    -2.34    -1.41     1.29    25.87    -3.35  1121.00   596.91
    30.00    -6.00   123.65  -167.55    22.01    -8.22    -7.85    -2.34    -1.36     1.37    25.87    -5.02  1121.00   560.65
    30.00    -8.00   125.95  -167.58    22.81    -8.22    -7.78    -2.34    -1.31     1.44    25.87    -6.69  1121.00   524.11
    30.00   -10.00   128.08  -167.61    23.62    -8.22    -7.72    -2.34    -1.27     1.51    25.87    -8.35  1121.00   487.32
    30.00   -12.00   130.06  -167.63    24.43    -8.22    -7.64    -2.34    -1.23     1.59    25.87   -10.02  1121.00   450.32
    30.00   -14.00   131.88  -167.66    25.23    -8.22    -7.56    -2.34    -1.18     1.66    25.87   -11.68  1121.00   413.12
    30.00   -16.00   133.58  -167.68    26.04    -8.22    -7.47    -2.34    -1.14     1.73    25.87   -13.34  1121.00   375.75
    30.00   -18.00   135.16  -167.70    26.85    -8.22    -7.37    -2.34    -1.10     1.81    25.87   -15.00  1121.00   338.24
    30.00   -20.00   136.63  -167.72    27.66    -8.22    -7.27    -2.34    -1.06     1.88    25.87   -16.66  1121.00   300.60
    30.00   -22.00   138.00  -167.73    28.47    -8.22    -7.15    -2.34    -1.02     1.95    25.87   -18.32  1121.00   262.85
    30.00   -24.00   139.27  -167.75    29.29    -8.22    -7.04    -2.34    -0.99     2.03    25.87   -19.98  1121.00   225.02
    30.00   -26.00   140.46  -167.76    30.10    -8.22    -6.91    -2.34    -0.95     2.10    25.87   -21.63  1121.00   187.12
    30.00   -28.00   141.57  -167.78    30.91    -8.22    -6.78    -2.34    -0.91     2.17    25.87   -23.29  1121.00   149.16
    30.00   -30.00   142.61  -167.79    31.72    -8.22    -6.63    -2.34    -0.88     2.25    25.87   -24.94  1121.00   111.16
    30.00   -32.00   143.59  -167.80    32.54    -8.22    -6.48    -2.34    -0.84     2.32    25.87   -26.60  1121.00    73.15
    30.00   -34.00   144.50  -167.81    33.35    -8.22    -6.33    -2.34    -0.81     2.39    25.87   -28.25  1121.00    35.12
    30.00   -36.00   145.29  -167.82    34.11    -8.22    -6.17    -2.34    -0.78     2.46    25.87   -29.78  1121.00     0.00
    32.00     0.00   128.82  -166.88    19.26    -8.23    -8.00    -2.41    -1.50     1.22    27.69     0.00  1140.93   668.47
    32.00     2.00   125.99  -166.85    18.45    -8.23    -8.04    -2.41    -1.55     1.15    27.69     1.68  1140.93   703.69
    32.00     4.00   122.88  -166.82    17.64    -8.23    -8.07    -2.41    -1.60     1.08    27.69     3.36  1140.93   738.49
    32.00     6.00   119.46  -166.79    16.83    -8.23    -8.10    -2.41    -1.65     1.00    27.69     5.05  1140.93   772.82
    32.00     8.00   115.67  -166.75    16.02    -8.23    -8.13    -2.41    -1.70     0.93    27.69     6.74  1140.93   806.62
    32.00    10.00   111.47  -166.70    15.22    -8.23    -8.15    -2.41    -1.75     0.85    27.69     8.44  1140.93   839.84
    32.00    12.00   106.79  -166.66    14.41    -8.23    -8.16    -2.41    -1.81     0.78    27.69    10.14  1140.93   872.42
    32.00    14.00   101.55  -166.60    13.61    -8.23    -8.17    -2.41    -1.86     0.70    27.69    11.85  1140.93   904.28
    32.00    16.00    95.66  -166.54    12.81    -8.23    -8.18    -2.41    -1.92     0.62    27.69    13.57  1140.93   935.35
    32.00    18.00    89.00  -166.47    12.02    -8.23    -8.19    -2.41    -1.98     0.55    27.69    15.29  1140.93   965.54
    32.00    20.00    81.41  -166.39    11.23    -8.23    -8.19    -2.41    -2.03     0.47    27.69    17.03  1140.93   994.73
    32.00    22.00    72.72  -166.30    10.45    -8.23    -8.20    -2.41    -2.09     0.39    27.69    18.77  1140.93  1022.82
    32.00    24.00    62.66  -166.20     9.67    -8.23    -8.20    -2.41    -2.15     0.32    27.69    20.52  1140.93  1049.67
    32.00    26.00    50.90  -166.08     8.91    -8.23    -8.21    -2.41    -2.22     0.24    27.69    22.29  1140.93  1075.12
