
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE04 front suspension                              

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
    20.00    40.00   -86.88  -193.89   -16.89    -2.98     2.03    -2.01    -2.58    -0.70    15.13    30.82  1203.18  1675.19
    20.00    42.00   -90.44  -193.93   -17.75    -2.98     2.52    -2.01    -2.64    -0.77    15.13    32.43  1203.18  1717.52
    20.00    44.00   -93.63  -193.97   -18.60    -2.98     3.01    -2.01    -2.70    -0.84    15.13    34.05  1203.18  1758.73
    20.00    46.00   -96.50  -194.01   -19.46    -2.98     3.49    -2.01    -2.76    -0.91    15.13    35.68  1203.18  1798.70
    20.00    48.00   -99.10  -194.04   -20.31    -2.98     3.96    -2.01    -2.83    -0.98    15.13    37.33  1203.18  1837.35
    20.00    50.00  -101.46  -194.07   -21.17    -2.98     4.43    -2.01    -2.89    -1.06    15.13    38.99  1203.18  1874.57
    20.00    52.00  -103.61  -194.09   -22.04    -2.98     4.89    -2.01    -2.96    -1.13    15.13    40.66  1203.18  1910.23
    20.00     0.00  -773.16  -202.32    -9.90    -2.98    -8.00    -2.01    -1.50     0.67    15.13     0.00  1203.18   668.47
    20.00    -2.00  -572.45  -199.86    -6.68    -2.98    -8.50    -2.01    -1.45     0.74    15.13    -1.49  1203.18   612.24
    20.00    -4.00  -470.85  -198.61    -4.69    -2.98    -8.99    -2.01    -1.40     0.80    15.13    -2.97  1203.18   555.52
    20.00    -6.00  -409.51  -197.85    -3.20    -2.98    -9.49    -2.01    -1.36     0.87    15.13    -4.45  1203.18   498.30
    20.00    -8.00  -368.49  -197.35    -1.96    -2.98    -9.98    -2.01    -1.31     0.93    15.13    -5.93  1203.18   440.59
    20.00   -10.00  -339.14  -196.99    -0.86    -2.98   -10.47    -2.01    -1.26     1.00    15.13    -7.40  1203.18   382.37
    20.00   -12.00  -317.11  -196.72     0.14    -2.98   -10.96    -2.01    -1.22     1.06    15.13    -8.87  1203.18   323.64
    20.00   -14.00  -299.98  -196.51     1.08    -2.98   -11.45    -2.01    -1.17     1.13    15.13   -10.33  1203.18   264.38
    20.00   -16.00  -286.29  -196.34     1.98    -2.98   -11.94    -2.01    -1.13     1.19    15.13   -11.79  1203.18   204.57
    20.00   -18.00  -275.10  -196.20     2.84    -2.98   -12.43    -2.01    -1.09     1.25    15.13   -13.24  1203.18   144.20
    20.00   -20.00  -265.79  -196.09     3.68    -2.98   -12.92    -2.01    -1.04     1.32    15.13   -14.69  1203.18    83.25
    20.00   -22.00  -257.93  -195.99     4.49    -2.98   -13.41    -2.01    -1.00     1.38    15.13   -16.13  1203.18    21.70
    20.00   -24.00  -255.46  -195.96     4.78    -2.98   -13.58    -2.01    -0.98     1.40    15.13   -16.63  1203.18     0.00
    22.00     0.00 -1698.44  -219.50   -27.84    -2.47    -8.00    -2.06    -1.50     0.74    16.67     0.00  1253.64   668.47
    22.00     2.00 ******** -1016.84  -825.93    -2.47    -7.50    -2.06    -1.55     0.67    16.67     1.49  1253.64   724.22
    22.00     4.00  1472.26  -170.60    19.56    -2.47    -7.00    -2.06    -1.60     0.61    16.67     2.99  1253.64   779.48
    22.00     6.00   643.89  -183.38     6.03    -2.47    -6.50    -2.06    -1.65     0.54    16.67     4.49  1253.64   834.24
    22.00     8.00   373.40  -187.55     1.11    -2.47    -6.00    -2.06    -1.70     0.47    16.67     6.00  1253.64   888.52
    22.00    10.00   239.23  -189.62    -1.72    -2.47    -5.50    -2.06    -1.75     0.41    16.67     7.51  1253.64   942.29
    22.00    12.00   159.11  -190.85    -3.71    -2.47    -5.00    -2.06    -1.80     0.34    16.67     9.02  1253.64   995.55
    22.00    14.00   105.88  -191.68    -5.29    -2.47    -4.49    -2.06    -1.85     0.27    16.67    10.54  1253.64  1048.28
    22.00    16.00    67.96  -192.26    -6.64    -2.47    -3.99    -2.06    -1.90     0.20    16.67    12.07  1253.64  1100.48
    22.00    18.00    39.59  -192.70    -7.84    -2.47    -3.48    -2.06    -1.96     0.14    16.67    13.60  1253.64  1152.12
    22.00    20.00    17.57  -193.04    -8.95    -2.47    -2.98    -2.06    -2.01     0.07    16.67    15.13  1253.64  1203.18
    22.00    22.00     0.00  -193.31    -9.99    -2.47    -2.47    -2.06    -2.06     0.00    16.67    16.67  1253.64  1253.64
    22.00    24.00   -14.34  -193.53   -10.99    -2.47    -1.97    -2.06    -2.12    -0.07    16.67    18.22  1253.64  1303.48
    22.00    26.00   -26.27  -193.71   -11.95    -2.47    -1.46    -2.06    -2.17    -0.14    16.67    19.77  1253.64  1352.66
    22.00    28.00   -36.33  -193.87   -12.89    -2.47    -0.96    -2.06    -2.23    -0.21    16.67    21.33  1253.64  1401.15
    22.00    30.00   -44.94  -194.00   -13.80    -2.47    -0.46    -2.06    -2.28    -0.28    16.67    22.89  1253.64  1448.91
    22.00    32.00   -52.37  -194.12   -14.70    -2.47     0.05    -2.06    -2.34    -0.35    16.67    24.46  1253.64  1495.91
    22.00    34.00   -58.86  -194.22   -15.59    -2.47     0.55    -2.06    -2.40    -0.41    16.67    26.04  1253.64  1542.09
    22.00    36.00   -64.57  -194.30   -16.48    -2.47     1.05    -2.06    -2.46    -0.49    16.67    27.62  1253.64  1587.40
    22.00    38.00   -69.63  -194.38   -17.36    -2.47     1.54    -2.06    -2.52    -0.56    16.67    29.22  1253.64  1631.79
    22.00    40.00   -74.14  -194.45   -18.23    -2.47     2.03    -2.06    -2.58    -0.63    16.67    30.82  1253.64  1675.19
    22.00    42.00   -78.19  -194.51   -19.10    -2.47     2.52    -2.06    -2.64    -0.70    16.67    32.43  1253.64  1717.52
    22.00    44.00   -81.84  -194.57   -19.97    -2.47     3.01    -2.06    -2.70    -0.77    16.67    34.05  1253.64  1758.73
    22.00    46.00   -85.14  -194.62   -20.84    -2.47     3.49    -2.06    -2.76    -0.84    16.67    35.68  1253.64  1798.70
    22.00    48.00   -88.15  -194.67   -21.71    -2.47     3.96    -2.06    -2.83    -0.92    16.67    37.33  1253.64  1837.35
    22.00    50.00   -90.89  -194.71   -22.59    -2.47     4.43    -2.06    -2.89    -0.99    16.67    38.99  1253.64  1874.57
    22.00    52.00   -93.41  -194.75   -23.47    -2.47     4.89    -2.06    -2.96    -1.06    16.67    40.66  1253.64  1910.23
    22.00     0.00 -1698.44  -219.50   -27.84    -2.47    -8.00    -2.06    -1.50     0.74    16.67     0.00  1253.64   668.47
    22.00    -2.00  -940.83  -207.82   -15.42    -2.47    -8.50    -2.06    -1.45     0.80    16.67    -1.49  1253.64   612.24
    22.00    -4.00  -683.43  -203.85   -10.70    -2.47    -8.99    -2.06    -1.40     0.87    16.67    -2.97  1253.64   555.52
    22.00    -6.00  -553.85  -201.85    -7.97    -2.47    -9.49    -2.06    -1.36     0.93    16.67    -4.45  1253.64   498.30
    22.00    -8.00  -475.85  -200.65    -6.03    -2.47    -9.98    -2.06    -1.31     1.00    16.67    -5.93  1253.64   440.59
    22.00   -10.00  -423.78  -199.84    -4.49    -2.47   -10.47    -2.06    -1.26     1.06    16.67    -7.40  1253.64   382.37
    22.00   -12.00  -386.56  -199.27    -3.18    -2.47   -10.96    -2.06    -1.22     1.13    16.67    -8.87  1253.64   323.64
    22.00   -14.00  -358.65  -198.84    -2.02    -2.47   -11.45    -2.06    -1.17     1.19    16.67   -10.33  1253.64   264.38
    22.00   -16.00  -336.95  -198.50    -0.96    -2.47   -11.94    -2.06    -1.13     1.26    16.67   -11.79  1253.64   204.57
    22.00   -18.00  -319.61  -198.24     0.04    -2.47   -12.43    -2.06    -1.09     1.32    16.67   -13.24  1253.64   144.20
    22.00   -20.00  -305.44  -198.02     0.98    -2.47   -12.92    -2.06    -1.04     1.39    16.67   -14.69  1253.64    83.25
    22.00   -22.00  -293.65  -197.84     1.88    -2.47   -13.41    -2.06    -1.00     1.45    16.67   -16.13  1253.64    21.70
    22.00   -24.00  -289.98  -197.78     2.19    -2.47   -13.58    -2.06    -0.98     1.47    16.67   -16.63  1253.64     0.00
    24.00     0.00 ******** ******** ********    -1.97    -8.00    -2.12    -1.50     0.81    18.22     0.00  1303.48   668.47
    24.00     2.00  1750.88  -161.29    28.84    -1.97    -7.50    -2.12    -1.55     0.74    18.22     1.49  1303.48   724.22
    24.00     4.00   795.00  -179.04    10.35    -1.97    -7.00    -2.12    -1.60     0.67    18.22     2.99  1303.48   779.48
    24.00     6.00   476.56  -184.95     3.69    -1.97    -6.50    -2.12    -1.65     0.61    18.22     4.49  1303.48   834.24
    24.00     8.00   317.42  -187.90    -0.02    -1.97    -6.00    -2.12    -1.70     0.54    18.22     6.00  1303.48   888.52
    24.00    10.00   222.00  -189.67    -2.55    -1.97    -5.50    -2.12    -1.75     0.47    18.22     7.51  1303.48   942.29
    24.00    12.00   158.44  -190.85    -4.49    -1.97    -5.00    -2.12    -1.80     0.41    18.22     9.02  1303.48   995.55
    24.00    14.00   113.07  -191.70    -6.09    -1.97    -4.49    -2.12    -1.85     0.34    18.22    10.54  1303.48  1048.28
    24.00    16.00    79.08  -192.33    -7.48    -1.97    -3.99    -2.12    -1.90     0.27    18.22    12.07  1303.48  1100.48
    24.00    18.00    52.68  -192.82    -8.74    -1.97    -3.48    -2.12    -1.96     0.20    18.22    13.60  1303.48  1152.12
    24.00    20.00    31.58  -193.21    -9.90    -1.97    -2.98    -2.12    -2.01     0.14    18.22    15.13  1303.48  1203.18
    24.00    22.00    14.34  -193.53   -10.99    -1.97    -2.47    -2.12    -2.06     0.07    18.22    16.67  1303.48  1253.64
    24.00    24.00     0.00  -193.80   -12.03    -1.97    -1.97    -2.12    -2.12     0.00    18.22    18.22  1303.48  1303.48
    24.00    26.00   -12.12  -194.02   -13.03    -1.97    -1.46    -2.12    -2.17    -0.07    18.22    19.77  1303.48  1352.66
    24.00    28.00   -22.48  -194.21   -14.00    -1.97    -0.96    -2.12    -2.23    -0.14    18.22    21.33  1303.48  1401.15
    24.00    30.00   -31.45  -194.38   -14.95    -1.97    -0.46    -2.12    -2.28    -0.21    18.22    22.89  1303.48  1448.91
    24.00    32.00   -39.28  -194.52   -15.89    -1.97     0.05    -2.12    -2.34    -0.28    18.22    24.46  1303.48  1495.91
    24.00    34.00   -46.18  -194.65   -16.81    -1.97     0.55    -2.12    -2.40    -0.35    18.22    26.04  1303.48  1542.09
    24.00    36.00   -52.29  -194.77   -17.71    -1.97     1.05    -2.12    -2.46    -0.42    18.22    27.62  1303.48  1587.40
    24.00    38.00   -57.75  -194.87   -18.61    -1.97     1.54    -2.12    -2.52    -0.49    18.22    29.22  1303.48  1631.79
    24.00    40.00   -62.65  -194.96   -19.51    -1.97     2.03    -2.12    -2.58    -0.56    18.22    30.82  1303.48  1675.19
    24.00    42.00   -67.08  -195.04   -20.40    -1.97     2.52    -2.12    -2.64    -0.63    18.22    32.43  1303.48  1717.52
    24.00    44.00   -71.09  -195.12   -21.29    -1.97     3.01    -2.12    -2.70    -0.70    18.22    34.05  1303.48  1758.73
    24.00    46.00   -74.74  -195.18   -22.18    -1.97     3.49    -2.12    -2.76    -0.77    18.22    35.68  1303.48  1798.70
    24.00    48.00   -78.08  -195.25   -23.06    -1.97     3.96    -2.12    -2.83    -0.85    18.22    37.33  1303.48  1837.35
    24.00    50.00   -81.14  -195.30   -23.95    -1.97     4.43    -2.12    -2.89    -0.92    18.22    38.99  1303.48  1874.57
    24.00    52.00   -83.96  -195.35   -24.84    -1.97     4.89    -2.12    -2.96    -1.00    18.22    40.66  1303.48  1910.23
    24.00     0.00 ******** ******** ********    -1.97    -8.00    -2.12    -1.50     0.81    18.22     0.00  1303.48   668.47
    24.00    -2.00 -2071.05  -232.24   -40.61    -1.97    -8.50    -2.12    -1.45     0.87    18.22    -1.49  1303.48   612.24
    24.00    -4.00 -1116.40  -214.52   -22.15    -1.97    -8.99    -2.12    -1.40     0.94    18.22    -2.97  1303.48   555.52
    24.00    -6.00  -798.19  -208.61   -15.50    -1.97    -9.49    -2.12    -1.36     1.00    18.22    -4.45  1303.48   498.30
    24.00    -8.00  -639.14  -205.66   -11.81    -1.97    -9.98    -2.12    -1.31     1.07    18.22    -5.93  1303.48   440.59
    24.00   -10.00  -543.76  -203.89    -9.31    -1.97   -10.47    -2.12    -1.26     1.13    18.22    -7.40  1303.48   382.37
    24.00   -12.00  -480.23  -202.71    -7.40    -1.97   -10.96    -2.12    -1.22     1.20    18.22    -8.87  1303.48   323.64
    24.00   -14.00  -434.89  -201.87    -5.82    -1.97   -11.45    -2.12    -1.17     1.26    18.22   -10.33  1303.48   264.38
    24.00   -16.00  -400.92  -201.24    -4.47    -1.97   -11.94    -2.12    -1.13     1.33    18.22   -11.79  1303.48   204.57
    24.00   -18.00  -374.54  -200.75    -3.25    -1.97   -12.43    -2.12    -1.09     1.39    18.22   -13.24  1303.48   144.20
    24.00   -20.00  -353.46  -200.36    -2.14    -1.97   -12.92    -2.12    -1.04     1.46    18.22   -14.69  1303.48    83.25
    24.00   -22.00  -336.24  -200.04    -1.10    -1.97   -13.41    -2.12    -1.00     1.52    18.22   -16.13  1303.48    21.70
    24.00   -24.00  -330.94  -199.94    -0.75    -1.97   -13.58    -2.12    -0.98     1.54    18.22   -16.63  1303.48     0.00
    26.00     0.00  2003.66  -150.77    39.33    -1.46    -8.00    -2.17    -1.50     0.87    19.77     0.00  1352.66   668.47
    26.00     2.00   939.78  -173.88    15.48    -1.46    -7.50    -2.17    -1.55     0.81    19.77     1.49  1352.66   724.22
    26.00     4.00   577.11  -181.75     6.86    -1.46    -7.00    -2.17    -1.60     0.74    19.77     2.99  1352.66   779.48
    26.00     6.00   394.29  -185.72     2.14    -1.46    -6.50    -2.17    -1.65     0.68    19.77     4.49  1352.66   834.24
    26.00     8.00   284.14  -188.11    -1.01    -1.46    -6.00    -2.17    -1.70     0.61    19.77     6.00  1352.66   888.52
    26.00    10.00   210.54  -189.71    -3.36    -1.46    -5.50    -2.17    -1.75     0.54    19.77     7.51  1352.66   942.29
    26.00    12.00   157.91  -190.85    -5.26    -1.46    -5.00    -2.17    -1.80     0.48    19.77     9.02  1352.66   995.55
    26.00    14.00   118.41  -191.71    -6.88    -1.46    -4.49    -2.17    -1.85     0.41    19.77    10.54  1352.66  1048.28
    26.00    16.00    87.68  -192.38    -8.31    -1.46    -3.99    -2.17    -1.90     0.34    19.77    12.07  1352.66  1100.48
    26.00    18.00    63.10  -192.91    -9.61    -1.46    -3.48    -2.17    -1.96     0.27    19.77    13.60  1352.66  1152.12
    26.00    20.00    43.00  -193.35   -10.82    -1.46    -2.98    -2.17    -2.01     0.21    19.77    15.13  1352.66  1203.18
    26.00    22.00    26.27  -193.71   -11.95    -1.46    -2.47    -2.17    -2.06     0.14    19.77    16.67  1352.66  1253.64
    26.00    24.00    12.12  -194.02   -13.03    -1.46    -1.97    -2.17    -2.12     0.07    19.77    18.22  1352.66  1303.48
    26.00    26.00     0.00  -194.28   -14.07    -1.46    -1.46    -2.17    -2.17     0.00    19.77    19.77  1352.66  1352.66
    26.00    28.00   -10.49  -194.51   -15.08    -1.46    -0.96    -2.17    -2.23    -0.07    19.77    21.33  1352.66  1401.15
    26.00    30.00   -19.65  -194.71   -16.06    -1.46    -0.46    -2.17    -2.28    -0.14    19.77    22.89  1352.66  1448.91
    26.00    32.00   -27.73  -194.89   -17.03    -1.46     0.05    -2.17    -2.34    -0.21    19.77    24.46  1352.66  1495.91
    26.00    34.00   -34.90  -195.04   -17.97    -1.46     0.55    -2.17    -2.40    -0.28    19.77    26.04  1352.66  1542.09
    26.00    36.00   -41.30  -195.18   -18.91    -1.46     1.05    -2.17    -2.46    -0.35    19.77    27.62  1352.66  1587.40
    26.00    38.00   -47.05  -195.31   -19.83    -1.46     1.54    -2.17    -2.52    -0.42    19.77    29.22  1352.66  1631.79
    26.00    40.00   -52.25  -195.42   -20.75    -1.46     2.03    -2.17    -2.58    -0.49    19.77    30.82  1352.66  1675.19
    26.00    42.00   -56.96  -195.52   -21.66    -1.46     2.52    -2.17    -2.64    -0.56    19.77    32.43  1352.66  1717.52
    26.00    44.00   -61.25  -195.61   -22.56    -1.46     3.01    -2.17    -2.70    -0.63    19.77    34.05  1352.66  1758.73
    26.00    46.00   -65.19  -195.70   -23.47    -1.46     3.49    -2.17    -2.76    -0.71    19.77    35.68  1352.66  1798.70
    26.00    48.00   -68.79  -195.78   -24.37    -1.46     3.96    -2.17    -2.83    -0.78    19.77    37.33  1352.66  1837.35
    26.00    50.00   -72.12  -195.85   -25.28    -1.46     4.43    -2.17    -2.89    -0.85    19.77    38.99  1352.66  1874.57
    26.00    52.00   -75.19  -195.92   -26.18    -1.46     4.89    -2.17    -2.96    -0.93    19.77    40.66  1352.66  1910.23
    26.00     0.00  2003.66  -150.77    39.33    -1.46    -8.00    -2.17    -1.50     0.87    19.77     0.00  1352.66   668.47
    26.00    -2.00 64222.31  1200.36  1391.21    -1.46    -8.50    -2.17    -1.45     0.94    19.77    -1.49  1352.66   612.24
    26.00    -4.00 -2482.91  -248.20   -56.61    -1.46    -8.99    -2.17    -1.40     1.01    19.77    -2.97  1352.66   555.52
    26.00    -6.00 -1301.91  -222.56   -30.22    -1.46    -9.49    -2.17    -1.36     1.07    19.77    -4.45  1352.66   498.30
    26.00    -8.00  -917.58  -214.21   -21.14    -1.46    -9.98    -2.17    -1.31     1.14    19.77    -5.93  1352.66   440.59
    26.00   -10.00  -727.18  -210.08   -16.27    -1.46   -10.47    -2.17    -1.26     1.20    19.77    -7.40  1352.66   382.37
    26.00   -12.00  -613.54  -207.61   -13.07    -1.46   -10.96    -2.17    -1.22     1.27    19.77    -8.87  1352.66   323.64
    26.00   -14.00  -538.05  -205.97   -10.70    -1.46   -11.45    -2.17    -1.17     1.33    19.77   -10.33  1352.66   264.38
    26.00   -16.00  -484.28  -204.80    -8.80    -1.46   -11.94    -2.17    -1.13     1.40    19.77   -11.79  1352.66   204.57
    26.00   -18.00  -444.06  -203.93    -7.21    -1.46   -12.43    -2.17    -1.09     1.46    19.77   -13.24  1352.66   144.20
    26.00   -20.00  -412.84  -203.25    -5.80    -1.46   -12.92    -2.17    -1.04     1.52    19.77   -14.69  1352.66    83.25
    26.00   -22.00  -387.93  -202.71    -4.54    -1.46   -13.41    -2.17    -1.00     1.59    19.77   -16.13  1352.66    21.70
    26.00   -24.00  -380.35  -202.54    -4.13    -1.46   -13.58    -2.17    -0.98     1.61    19.77   -16.63  1352.66     0.00
    28.00     0.00  1077.21  -167.97    21.35    -0.96    -8.00    -2.23    -1.50     0.94    21.33     0.00  1401.15   668.47
    28.00     2.00   674.54  -177.99    10.59    -0.96    -7.50    -2.23    -1.55     0.88    21.33     1.49  1401.15   724.22
    28.00     4.00   469.50  -183.09     4.74    -0.96    -7.00    -2.23    -1.60     0.81    21.33     2.99  1401.15   779.48
    28.00     6.00   345.31  -186.18     0.90    -0.96    -6.50    -2.23    -1.65     0.75    21.33     4.49  1401.15   834.24
    28.00     8.00   262.04  -188.25    -1.93    -0.96    -6.00    -2.23    -1.70     0.68    21.33     6.00  1401.15   888.52
    28.00    10.00   202.35  -189.74    -4.17    -0.96    -5.50    -2.23    -1.75     0.61    21.33     7.51  1401.15   942.29
    28.00    12.00   157.47  -190.85    -6.04    -0.96    -5.00    -2.23    -1.80     0.54    21.33     9.02  1401.15   995.55
    28.00    14.00   122.51  -191.72    -7.67    -0.96    -4.49    -2.23    -1.85     0.48    21.33    10.54  1401.15  1048.28
    28.00    16.00    94.51  -192.42    -9.13    -0.96    -3.99    -2.23    -1.90     0.41    21.33    12.07  1401.15  1100.48
    28.00    18.00    71.59  -192.99   -10.47    -0.96    -3.48    -2.23    -1.96     0.34    21.33    13.60  1401.15  1152.12
    28.00    20.00    52.49  -193.47   -11.71    -0.96    -2.98    -2.23    -2.01     0.27    21.33    15.13  1401.15  1203.18
    28.00    22.00    36.33  -193.87   -12.89    -0.96    -2.47    -2.23    -2.06     0.21    21.33    16.67  1401.15  1253.64
    28.00    24.00    22.48  -194.21   -14.00    -0.96    -1.97    -2.23    -2.12     0.14    21.33    18.22  1401.15  1303.48
    28.00    26.00    10.49  -194.51   -15.08    -0.96    -1.46    -2.23    -2.17     0.07    21.33    19.77  1401.15  1352.66
    28.00    28.00     0.00  -194.77   -16.12    -0.96    -0.96    -2.23    -2.23     0.00    21.33    21.33  1401.15  1401.15
    28.00    30.00    -9.25  -195.00   -17.13    -0.96    -0.46    -2.23    -2.28    -0.07    21.33    22.89  1401.15  1448.91
    28.00    32.00   -17.46  -195.21   -18.13    -0.96     0.05    -2.23    -2.34    -0.14    21.33    24.46  1401.15  1495.91
    28.00    34.00   -24.80  -195.39   -19.10    -0.96     0.55    -2.23    -2.40    -0.21    21.33    26.04  1401.15  1542.09
    28.00    36.00   -31.40  -195.55   -20.06    -0.96     1.05    -2.23    -2.46    -0.28    21.33    27.62  1401.15  1587.40
    28.00    38.00   -37.36  -195.70   -21.01    -0.96     1.54    -2.23    -2.52    -0.35    21.33    29.22  1401.15  1631.79
    28.00    40.00   -42.77  -195.84   -21.94    -0.96     2.03    -2.23    -2.58    -0.42    21.33    30.82  1401.15  1675.19
    28.00    42.00   -47.71  -195.96   -22.88    -0.96     2.52    -2.23    -2.64    -0.49    21.33    32.43  1401.15  1717.52
    28.00    44.00   -52.23  -196.07   -23.80    -0.96     3.01    -2.23    -2.70    -0.56    21.33    34.05  1401.15  1758.73
    28.00    46.00   -56.38  -196.18   -24.73    -0.96     3.49    -2.23    -2.76    -0.64    21.33    35.68  1401.15  1798.70
    28.00    48.00   -60.20  -196.27   -25.65    -0.96     3.96    -2.23    -2.83    -0.71    21.33    37.33  1401.15  1837.35
    28.00    50.00   -63.74  -196.36   -26.57    -0.96     4.43    -2.23    -2.89    -0.78    21.33    38.99  1401.15  1874.57
    28.00    52.00   -67.02  -196.44   -27.49    -0.96     4.89    -2.23    -2.96    -0.86    21.33    40.66  1401.15  1910.23
    28.00     0.00  1077.21  -167.97    21.35    -0.96    -8.00    -2.23    -1.50     0.94    21.33     0.00  1401.15   668.47
    28.00    -2.00  2228.49  -139.33    50.74    -0.96    -8.50    -2.23    -1.45     1.01    21.33    -1.49  1401.15   612.24
    28.00    -4.00 33604.56   641.30   832.11    -0.96    -8.99    -2.23    -1.40     1.08    21.33    -2.97  1401.15   555.52
    28.00    -6.00 -2947.32  -268.10   -76.55    -0.96    -9.49    -2.23    -1.36     1.14    21.33    -4.45  1401.15   498.30
    28.00    -8.00 -1499.86  -232.09   -39.80    -0.96    -9.98    -2.23    -1.31     1.21    21.33    -5.93  1401.15   440.59
    28.00   -10.00 -1042.63  -220.71   -27.69    -0.96   -10.47    -2.23    -1.26     1.27    21.33    -7.40  1401.15   382.37
    28.00   -12.00  -818.54  -215.14   -21.38    -0.96   -10.96    -2.23    -1.22     1.34    21.33    -8.87  1401.15   323.64
    28.00   -14.00  -685.53  -211.83   -17.34    -0.96   -11.45    -2.23    -1.17     1.40    21.33   -10.33  1401.15   264.38
    28.00   -16.00  -597.49  -209.64   -14.42    -0.96   -11.94    -2.23    -1.13     1.46    21.33   -11.79  1401.15   204.57
    28.00   -18.00  -534.93  -208.08   -12.14    -0.96   -12.43    -2.23    -1.09     1.53    21.33   -13.24  1401.15   144.20
    28.00   -20.00  -488.20  -206.92   -10.25    -0.96   -12.92    -2.23    -1.04     1.59    21.33   -14.69  1401.15    83.25
    28.00   -22.00  -451.98  -206.02    -8.63    -0.96   -13.41    -2.23    -1.00     1.66    21.33   -16.13  1401.15    21.70
    28.00   -24.00  -441.15  -205.75    -8.11    -0.96   -13.58    -2.23    -0.98     1.68    21.33   -16.63  1401.15     0.00
    30.00     0.00   768.32  -173.71    14.84    -0.46    -8.00    -2.28    -1.50     1.01    22.89     0.00  1448.91   668.47
    30.00     2.00   542.77  -180.03     7.76    -0.46    -7.50    -2.28    -1.55     0.95    22.89     1.49  1448.91   724.22
    30.00     4.00   405.31  -183.89     3.16    -0.46    -7.00    -2.28    -1.60     0.88    22.89     2.99  1448.91   779.48
    30.00     6.00   312.79  -186.49    -0.19    -0.46    -6.50    -2.28    -1.65     0.81    22.89     4.49  1448.91   834.24
    30.00     8.00   246.28  -188.35    -2.81    -0.46    -6.00    -2.28    -1.70     0.75    22.89     6.00  1448.91   888.52
    30.00    10.00   196.18  -189.76    -4.97    -0.46    -5.50    -2.28    -1.75     0.68    22.89     7.51  1448.91   942.29
    30.00    12.00   157.09  -190.85    -6.83    -0.46    -5.00    -2.28    -1.80     0.61    22.89     9.02  1448.91   995.55
    30.00    14.00   125.74  -191.73    -8.47    -0.46    -4.49    -2.28    -1.85     0.55    22.89    10.54  1448.91  1048.28
    30.00    16.00   100.06  -192.45    -9.95    -0.46    -3.99    -2.28    -1.90     0.48    22.89    12.07  1448.91  1100.48
    30.00    18.00    78.63  -193.06   -11.32    -0.46    -3.48    -2.28    -1.96     0.41    22.89    13.60  1448.91  1152.12
    30.00    20.00    60.49  -193.56   -12.59    -0.46    -2.98    -2.28    -2.01     0.34    22.89    15.13  1448.91  1203.18
    30.00    22.00    44.94  -194.00   -13.80    -0.46    -2.47    -2.28    -2.06     0.28    22.89    16.67  1448.91  1253.64
    30.00    24.00    31.45  -194.38   -14.95    -0.46    -1.97    -2.28    -2.12     0.21    22.89    18.22  1448.91  1303.48
    30.00    26.00    19.65  -194.71   -16.06    -0.46    -1.46    -2.28    -2.17     0.14    22.89    19.77  1448.91  1352.66
    30.00    28.00     9.25  -195.00   -17.13    -0.46    -0.96    -2.28    -2.23     0.07    22.89    21.33  1448.91  1401.15
    30.00    30.00     0.00  -195.26   -18.18    -0.46    -0.46    -2.28    -2.28     0.00    22.89    22.89  1448.91  1448.91
    30.00    32.00    -8.27  -195.49   -19.20    -0.46     0.05    -2.28    -2.34    -0.07    22.89    24.46  1448.91  1495.91
    30.00    34.00   -15.71  -195.70   -20.20    -0.46     0.55    -2.28    -2.40    -0.14    22.89    26.04  1448.91  1542.09
    30.00    36.00   -22.43  -195.89   -21.18    -0.46     1.05    -2.28    -2.46    -0.21    22.89    27.62  1448.91  1587.40
    30.00    38.00   -28.54  -196.06   -22.15    -0.46     1.54    -2.28    -2.52    -0.28    22.89    29.22  1448.91  1631.79
    30.00    40.00   -34.11  -196.22   -23.11    -0.46     2.03    -2.28    -2.58    -0.35    22.89    30.82  1448.91  1675.19
    30.00    42.00   -39.21  -196.36   -24.06    -0.46     2.52    -2.28    -2.64    -0.42    22.89    32.43  1448.91  1717.52
    30.00    44.00   -43.91  -196.49   -25.01    -0.46     3.01    -2.28    -2.70    -0.50    22.89    34.05  1448.91  1758.73
    30.00    46.00   -48.23  -196.62   -25.95    -0.46     3.49    -2.28    -2.76    -0.57    22.89    35.68  1448.91  1798.70
    30.00    48.00   -52.23  -196.73   -26.89    -0.46     3.96    -2.28    -2.83    -0.64    22.89    37.33  1448.91  1837.35
    30.00    50.00   -55.95  -196.83   -27.82    -0.46     4.43    -2.28    -2.89    -0.71    22.89    38.99  1448.91  1874.57
    30.00    52.00   -59.40  -196.93   -28.76    -0.46     4.89    -2.28    -2.96    -0.79    22.89    40.66  1448.91  1910.23
    30.00     0.00   768.32  -173.71    14.84    -0.46    -8.00    -2.28    -1.50     1.01    22.89     0.00  1448.91   668.47
    30.00    -2.00  1206.39  -161.42    27.87    -0.46    -8.50    -2.28    -1.45     1.08    22.89    -1.49  1448.91   612.24
    30.00    -4.00  2424.18  -127.25    62.78    -0.46    -8.99    -2.28    -1.40     1.14    22.89    -2.97  1448.91   555.52
